prediction,sample,delay
left_hand,8639,0.17509909998625517
left_hand,8703,0.08193929999833927
left_hand,8703,0.22545710002304986
left_hand,8767,0.10934710002038628
left_hand,8767,0.2706194000202231
left_hand,8831,0.18284879997372627
left_hand,8895,0.048936499981209636
left_hand,8895,0.21329129999503493
left_hand,8959,0.09641180001199245
left_hand,8959,0.27726040000561625
left_hand,9023,0.12913549999939278
left_hand,9087,0.04102870001224801
left_hand,9087,0.1764957999694161
left_hand,9151,0.10069439996732399
left_hand,9151,0.2219399000168778
left_hand,9215,0.13208740000845864
left_hand,9215,0.2702577000018209
left_hand,9279,0.1939898999989964
right_hand,9343,0.051999400020577013
right_hand,9343,0.20580340002197772
right_hand,9407,0.09670510003343225
right_hand,9407,0.2417972000548616
left_hand,9471,0.1421886999742128
left_hand,9535,0.04929470003116876
left_hand,9535,0.18967729998985305
left_hand,9599,0.11543399997754022
left_hand,9599,0.23937279998790473
left_hand,9663,0.1299649000284262
left_hand,9663,0.27091960003599524
left_hand,9727,0.1981997000402771
left_hand,9791,0.06475399999180809
left_hand,9791,0.2080532999825664
left_hand,9855,0.11475330003304407
left_hand,9855,0.2825029999949038
left_hand,9919,0.19656760001089424
left_hand,9983,0.0471665000077337
left_hand,9983,0.18979679996846244
left_hand,10047,0.07994580001104623
left_hand,10047,0.2465074000065215
left_hand,10111,0.13024230004521087
left_hand,10111,0.28700640000170097
left_hand,10175,0.1768900000024587
left_hand,10239,0.08154740004101768
left_hand,10239,0.22701620002044365
left_hand,10303,0.15364899998530746
left_hand,10303,0.30367249995470047
left_hand,10367,0.18554919998859987
left_hand,10431,0.056260400044266135
left_hand,10431,0.1930047000059858
left_hand,10495,0.09133900003507733
left_hand,10495,0.265846700000111
left_hand,10559,0.15780159999849275
left_hand,10559,0.31172760005574673
left_hand,10623,0.18632109998725355
left_hand,10687,0.07444290001876652
left_hand,10687,0.23036990000400692
left_hand,10751,0.12587350001558661
left_hand,10751,0.27286490000551566
left_hand,10815,0.1707653000485152
left_hand,10879,0.04308480001054704
left_hand,10879,0.2034727000282146
left_hand,10943,0.11590249999426305
left_hand,10943,0.2804902999778278
left_hand,11007,0.15951130003668368
left_hand,11071,0.05874609999591485
left_hand,11071,0.19192740001017228
left_hand,11135,0.1018478000187315
left_hand,11135,0.23972620000131428
left_hand,11199,0.12843610002892092
left_hand,11199,0.30237280001165345
left_hand,11263,0.18248119996860623
left_hand,11327,0.0885310000157915
left_hand,11327,0.23250220000045374
left_hand,11391,0.12208770000142977
left_hand,11391,0.27574479999020696
left_hand,11455,0.15129319997504354
left_hand,11519,0.08339059998979792
left_hand,11519,0.2271682999562472
left_hand,11583,0.10963289998471737
left_hand,11583,0.26395240001147613
left_hand,11647,0.1353093000361696
left_hand,11647,0.3011728000128642
left_hand,11711,0.1838251000153832
right_hand,11775,0.0707974000251852
right_hand,11775,0.2310859999852255
right_hand,11839,0.12737320002634078
right_hand,11839,0.2601118999882601
right_hand,11903,0.20497320004506037
right_hand,11967,0.05946830002358183
right_hand,11967,0.20823620003648102
right_hand,12031,0.0879910999792628
right_hand,12031,0.2475671999854967
right_hand,12095,0.13641500001540408
right_hand,12159,0.04792789998464286
right_hand,12159,0.18005099997390062
right_hand,12223,0.10712689999490976
right_hand,12223,0.24608220002846792
right_hand,12287,0.12573249998968095
right_hand,12287,0.26362240000162274
right_hand,12351,0.16761359997326508
right_hand,12415,0.1050511000212282
right_hand,12415,0.2310441000154242
right_hand,12479,0.12247980001848191
right_hand,12479,0.26083009998546913
right_hand,12543,0.13717280002310872
right_hand,12607,0.04509880003752187
right_hand,12607,0.18394360004458576
right_hand,12671,0.08812450000550598
right_hand,12671,0.23155600001337007
right_hand,12735,0.1508880000328645
right_hand,12735,0.2966055999859236
right_hand,12799,0.20324100001016632
right_hand,12863,0.07765499997185543
right_hand,12863,0.22255050000967458
right_hand,12927,0.10483659995952621
right_hand,12927,0.27232260000891984
right_hand,12991,0.18069720000494272
right_hand,13055,0.04206859995611012
