sample,prediction,p_left_raw,p_right_raw,name,score_total,mean_score,n_preds
20671,left_hand,0.6654620170593262,0.33453798294067383,ScorePonderado,-2.13786344230175,0.42757268846035,5
20735,left_hand,0.577037513256073,0.4229625165462494,ScorePonderado,-1.6469474136829376,0.3293894827365875,5
20799,left_hand,0.5848672986030579,0.4151327311992645,ScorePonderado,-1.2306415140628815,0.2461283028125763,5
20863,left_hand,0.34201356768608093,0.6579864025115967,ScorePonderado,-0.5878386199474335,0.243956857919693,5
20927,left_hand,0.3571746349334717,0.6428253650665283,ScorePonderado,-0.0531100332736969,0.2512714326381683,5
20991,right_hand,0.22256319224834442,0.7774367928504944,ScorePonderado,0.8326876014471054,0.2960613459348679,5
21055,right_hand,0.11447329819202423,0.885526716709137,ScorePonderado,1.7578160166740417,0.4194570302963257,5
21119,right_hand,0.06568204611539841,0.9343178868293762,ScorePonderado,2.796186424791813,0.5592372849583626,5
21183,right_hand,0.06474591046571732,0.9352540969848633,ScorePonderado,3.350721776485443,0.6701443552970886,5
21247,right_hand,0.14541688561439514,0.8545830845832825,ScorePonderado,3.774237245321274,0.7548474490642547,5
21311,right_hand,0.3685314655303955,0.6314685940742493,ScorePonderado,3.4823007732629776,0.6964601546525955,5
21375,right_hand,0.5597057342529297,0.4402942657470703,ScorePonderado,2.5918358862400055,0.5661317646503449,5
21439,right_hand,0.6421629786491394,0.3578369915485382,ScorePonderado,1.4388740584254265,0.4492697939276695,5
21503,left_hand,0.7871943712234497,0.2128056436777115,ScorePonderado,-0.006022855639457703,0.39004590213298795,5
21567,left_hand,0.6874127388000488,0.3125872313976288,ScorePonderado,-1.090014562010765,0.32317776381969454,5
21631,left_hand,0.6924210786819458,0.3075789511203766,ScorePonderado,-1.737793818116188,0.3475587636232376,5
21695,left_hand,0.707362711429596,0.29263731837272644,ScorePonderado,-2.033107742667198,0.4066215485334396,5
21759,left_hand,0.7161334753036499,0.2838664948940277,ScorePonderado,-2.181048735976219,0.43620974719524386,5
21823,left_hand,0.7808642983436584,0.21913568675518036,ScorePonderado,-2.168388620018959,0.4336777240037918,5
21887,left_hand,0.8175606727600098,0.182439386844635,ScorePonderado,-2.4286843985319138,0.48573687970638274,5
21951,left_hand,0.8505521416664124,0.14944787323474884,ScorePonderado,-2.744946539402008,0.5489893078804016,5
22015,left_hand,0.9133437275886536,0.08665629476308823,ScorePonderado,-3.156908579170704,0.6313817158341408,5
22079,left_hand,0.9616926312446594,0.03830742835998535,ScorePonderado,-3.6480268016457558,0.7296053603291511,5
22143,left_hand,0.978367805480957,0.021632220596075058,ScorePonderado,-4.04303377494216,0.8086067549884319,5
22207,left_hand,0.9748942255973816,0.02510572038590908,ScorePonderado,-4.357700994238257,0.8715401988476514,5
22271,left_hand,0.9459987282752991,0.054001227021217346,ScorePonderado,-4.548594227060676,0.9097188454121351,5
22335,left_hand,0.8873395323753357,0.11266043037176132,ScorePonderado,-4.496585896238685,0.8993171792477369,5
22399,left_hand,0.8324437141418457,0.16755622625350952,ScorePonderado,-4.238088181242347,0.8476176362484693,5
22463,left_hand,0.8000763654708862,0.19992364943027496,ScorePonderado,-3.881505312398076,0.7763010624796152,5
22527,left_hand,0.9104700088500977,0.08952997624874115,ScorePonderado,-3.75265683978796,0.750531367957592,5
22591,left_hand,0.9614930748939514,0.03850695490837097,ScorePonderado,-3.7836454585194588,0.7567290917038918,5
22655,left_hand,0.9559317827224731,0.044068239629268646,ScorePonderado,-3.920829899609089,0.7841659799218178,5
22719,left_hand,0.9589526653289795,0.041047368198633194,ScorePonderado,-4.173847708851099,0.8347695417702198,5
22783,left_hand,0.9680711030960083,0.03192891553044319,ScorePonderado,-4.509837180376053,0.9019674360752106,5
22847,left_hand,0.9748623967170715,0.0251376423984766,ScorePonderado,-4.638621902093291,0.9277243804186582,5
22911,left_hand,0.9784520268440247,0.021547948941588402,ScorePonderado,-4.672539860010147,0.9345079720020294,5
22975,left_hand,0.9870721697807312,0.012927858158946037,ScorePonderado,-4.734820628538728,0.9469641257077456,5
23039,left_hand,0.982163667678833,0.017836304381489754,ScorePonderado,-4.781242694705725,0.9562485389411449,5
23103,left_hand,0.9804259538650513,0.01957407034933567,ScorePonderado,-4.805952390655875,0.9611904781311751,5
23167,left_hand,0.9902837872505188,0.00971619039773941,ScorePonderado,-4.83679523319006,0.967359046638012,5
23231,left_hand,0.9952672719955444,0.004732754081487656,ScorePonderado,-4.87042567320168,0.9740851346403361,5
23295,left_hand,0.9952594637870789,0.004740540403872728,ScorePonderado,-4.886800284963101,0.9773600569926202,5
23359,left_hand,0.9937105178833008,0.006289454642683268,ScorePonderado,-4.909893984906375,0.9819787969812751,5
23423,left_hand,0.9916531443595886,0.00834681373089552,ScorePonderado,-4.932348432019353,0.9864696864038706,5
23487,left_hand,0.9938166737556458,0.00618326012045145,ScorePonderado,-4.939414248801768,0.9878828497603536,5
23551,left_hand,0.9910534024238586,0.008946601301431656,ScorePonderado,-4.930986532010138,0.9861973064020276,5
23615,left_hand,0.991497814655304,0.008502164855599403,ScorePonderado,-4.9234632584266365,0.9846926516853273,5
23679,left_hand,0.9783350825309753,0.021664954721927643,ScorePonderado,-4.892712322995067,0.9785424645990133,5
23743,left_hand,0.9802911281585693,0.019708890467882156,ScorePonderado,-4.869988230057061,0.9739976460114121,5
23807,left_hand,0.9752092957496643,0.024790748953819275,ScorePonderado,-4.8327733632177114,0.9665546726435423,5
23871,left_hand,0.9733399748802185,0.026660054922103882,ScorePonderado,-4.797346482053399,0.9594692964106798,5
23935,left_hand,0.974100649356842,0.025899307802319527,ScorePonderado,-4.762552173808217,0.9525104347616434,5
23999,left_hand,0.9760128855705261,0.023987093940377235,ScorePonderado,-4.757907837629318,0.9515815675258636,5
24063,left_hand,0.96893310546875,0.031066864728927612,ScorePonderado,-4.7351918406784534,0.9470383681356906,5
24127,left_hand,0.9674211144447327,0.032578952610492706,ScorePonderado,-4.719615455716848,0.9439230911433697,5
24191,left_hand,0.9544379115104675,0.04556206986308098,ScorePonderado,-4.68181137740612,0.9363622754812241,5
24255,left_hand,0.9376533627510071,0.06234658509492874,ScorePonderado,-4.608916813507676,0.9217833627015353,5
24319,left_hand,0.9266029596328735,0.07339700311422348,ScorePonderado,-4.510096978396177,0.9020193956792355,5
24383,left_hand,0.9066295623779297,0.09337042272090912,ScorePonderado,-4.3854898773133755,0.8770979754626751,5
24447,left_hand,0.8888676762580872,0.11113227903842926,ScorePonderado,-4.228383112698793,0.8456766225397587,5
24511,left_hand,0.8238179683685303,0.17618206143379211,ScorePonderado,-3.967143177986145,0.793428635597229,5
24575,left_hand,0.8976739048957825,0.1023261770606041,ScorePonderado,-3.887184128165245,0.7774368256330491,5
24639,left_hand,0.9090108275413513,0.09098915010690689,ScorePonderado,-3.8519998490810394,0.7703999698162078,5
24703,left_hand,0.8546858429908752,0.14531418681144714,ScorePonderado,-3.748112365603447,0.7496224731206894,5
24767,left_hand,0.849139392375946,0.15086062252521515,ScorePonderado,-3.66865573823452,0.733731147646904,5
24831,left_hand,0.8999602794647217,0.1000397726893425,ScorePonderado,-3.820940338075161,0.7641880676150322,5
24895,left_hand,0.8021290898323059,0.1978708952665329,ScorePonderado,-3.6298508048057556,0.7259701609611511,5
24959,left_hand,0.7798274159431458,0.22017258405685425,ScorePonderado,-3.3714839592576027,0.6742967918515206,5
25023,left_hand,0.7093732357025146,0.29062676429748535,ScorePonderado,-3.080858774483204,0.6161717548966408,5
25087,left_hand,0.809741735458374,0.1902582347393036,ScorePonderado,-3.0020635053515434,0.6004127010703086,5
25151,left_hand,0.8851044774055481,0.11489555239677429,ScorePonderado,-2.972351923584938,0.5944703847169877,5
25215,left_hand,0.9073472619056702,0.09265269339084625,ScorePonderado,-3.182788297533989,0.6365576595067978,5
25279,left_hand,0.9604035019874573,0.03959651291370392,ScorePonderado,-3.543940454721451,0.7087880909442902,5
25343,left_hand,0.954838752746582,0.04516126960515976,ScorePonderado,-4.034871466457844,0.8069742932915688,5
25407,left_hand,0.955897331237793,0.044102638959884644,ScorePonderado,-4.327182658016682,0.8654365316033363,5
25471,left_hand,0.9620575904846191,0.03794240206480026,ScorePonderado,-4.481088921427727,0.8962177842855453,5
25535,left_hand,0.9705479741096497,0.029452094808220863,ScorePonderado,-4.607490232214332,0.9214980464428664,5
25599,left_hand,0.9680242538452148,0.031975772231817245,ScorePonderado,-4.622731724753976,0.9245463449507951,5
25663,left_hand,0.9613193273544312,0.03868062421679497,ScorePonderado,-4.63569294475019,0.927138588950038,5
25727,left_hand,0.9223005771636963,0.07769940793514252,ScorePonderado,-4.568499421700835,0.913699884340167,5
25791,left_hand,0.9153568744659424,0.08464306592941284,ScorePonderado,-4.475098041817546,0.8950196083635091,5
25855,left_hand,0.9323365688323975,0.06766337156295776,ScorePonderado,-4.398675359785557,0.8797350719571113,5
25919,left_hand,0.9257880449295044,0.07421200722455978,ScorePonderado,-4.314202915877104,0.8628405831754208,5
25983,left_hand,0.9310433268547058,0.06895670294761658,ScorePonderado,-4.253650836646557,0.8507301673293114,5
26047,left_hand,0.8881937265396118,0.11180621385574341,ScorePonderado,-4.1854371801018715,0.8370874360203743,5
26111,left_hand,0.8889361619949341,0.11106378585100174,ScorePonderado,-4.132595747709274,0.8265191495418549,5
26175,left_hand,0.8492200374603271,0.15077994763851166,ScorePonderado,-3.96636264026165,0.7932725280523301,5
26239,left_hand,0.8613595962524414,0.1386403739452362,ScorePonderado,-3.8375058248639107,0.7675011649727821,5
26303,left_hand,0.8728498220443726,0.12715017795562744,ScorePonderado,-3.7211188450455666,0.7442237690091134,5
26367,left_hand,0.8804251551628113,0.11957485973834991,ScorePonderado,-3.7055816277861595,0.741116325557232,5
26431,left_hand,0.9145401120185852,0.08545992523431778,ScorePonderado,-3.7567894384264946,0.7513578876852989,5
26495,left_hand,0.9423639178276062,0.05763610452413559,ScorePonderado,-3.9430771619081497,0.7886154323816299,5
26559,left_hand,0.9677969813346863,0.032203011214733124,ScorePonderado,-4.155951909720898,0.8311903819441795,5
26623,left_hand,0.9857010841369629,0.014298941940069199,ScorePonderado,-4.381654407829046,0.8763308815658093,5
26687,left_hand,0.9873535633087158,0.012646449729800224,ScorePonderado,-4.5955112259835005,0.9191022451967001,5
26751,left_hand,0.9873532056808472,0.012646825052797794,ScorePonderado,-4.741137419827282,0.9482274839654565,5
26815,left_hand,0.9862667322158813,0.01373326312750578,ScorePonderado,-4.828943075612187,0.9657886151224375,5
26879,left_hand,0.9881845712661743,0.011815409176051617,ScorePonderado,-4.869718267582357,0.9739436535164714,5
26943,left_hand,0.9899781942367554,0.01002182811498642,ScorePonderado,-4.878272491507232,0.9756544983014465,5
27007,left_hand,0.9933719635009766,0.006628020200878382,ScorePonderado,-4.890309321228415,0.978061864245683,5
27071,left_hand,0.9928877949714661,0.007112216204404831,ScorePonderado,-4.901378519367427,0.9802757038734853,5
27135,left_hand,0.9928434491157532,0.007156579289585352,ScorePonderado,-4.914531920105219,0.9829063840210438,5
27199,left_hand,0.9926556348800659,0.007344404235482216,ScorePonderado,-4.92347398865968,0.984694797731936,5
27263,left_hand,0.992887556552887,0.007112452294677496,ScorePonderado,-4.92929272679612,0.9858585453592241,5
27327,left_hand,0.9910270571708679,0.008972954005002975,ScorePonderado,-4.924602886661887,0.9849205773323775,5
27391,left_hand,0.9869179129600525,0.013082102872431278,ScorePonderado,-4.912663117982447,0.9825326235964894,5
27455,left_hand,0.9806309938430786,0.01936900056898594,ScorePonderado,-4.888238241430372,0.9776476482860744,5
27519,left_hand,0.9631173610687256,0.03688265383243561,ScorePonderado,-4.829161718022078,0.9658323436044156,5
27583,left_hand,0.8693230748176575,0.13067695498466492,ScorePonderado,-4.582032733596861,0.9164065467193723,5
27647,left_hand,0.8004440665245056,0.1995559185743332,ScorePonderado,-4.200866778381169,0.8401733556762337,5
27711,left_hand,0.7698348164558411,0.2301652580499649,ScorePonderado,-3.766700526699424,0.7533401053398847,5
27775,left_hand,0.7186647653579712,0.2813352644443512,ScorePonderado,-3.242768034338951,0.6485536068677902,5
27839,left_hand,0.5075682401657104,0.49243175983428955,ScorePonderado,-2.331669807434082,0.4663339614868164,5
27903,left_hand,0.1720009446144104,0.8279990553855896,ScorePonderado,-0.9370255768299103,0.44980435967445376,5
27967,right_hand,0.08101392537355423,0.9189860820770264,ScorePonderado,0.5018347278237343,0.4972211614251137,5
28031,right_hand,0.054288722574710846,0.9457112550735474,ScorePonderado,1.932926818728447,0.5675717562437057,5
28095,right_hand,0.07334981113672256,0.9266501665115356,ScorePonderado,3.22355667501688,0.6507659271359444,5
28159,right_hand,0.03425070270895958,0.9657492637634277,ScorePonderado,4.170191716402769,0.8340383432805538,5
28223,right_hand,0.025653693825006485,0.9743462800979614,ScorePonderado,4.462886191904545,0.892577238380909,5
28287,right_hand,0.02939894236624241,0.9706010818481445,ScorePonderado,4.566116174682975,0.913223234936595,5
28351,right_hand,0.04486370459198952,0.9551362991333008,ScorePonderado,4.58496623672545,0.9169932473450899,5
28415,right_hand,0.052826449275016785,0.9471734762191772,ScorePonderado,4.626012908294797,0.9252025816589594,5
28479,right_hand,0.06770894676446915,0.9322910904884338,ScorePonderado,4.5590964909642935,0.9118192981928587,5
28543,right_hand,0.11526288837194443,0.8847370743751526,ScorePonderado,4.379878090694547,0.8759756181389093,5
28607,right_hand,0.17356202006340027,0.8264379501342773,ScorePonderado,4.091551881283522,0.8183103762567043,5
28671,right_hand,0.17234167456626892,0.8276582956314087,ScorePonderado,3.83659590780735,0.76731918156147,5
28735,right_hand,0.38906553387641907,0.6109344959259033,ScorePonderado,3.164117842912674,0.6328235685825347,5
28799,right_hand,0.2689659297466278,0.7310341000556946,ScorePonderado,2.761603869497776,0.5523207738995553,5
28863,right_hand,0.28313639760017395,0.7168635725975037,ScorePonderado,2.4258568584918976,0.48517137169837954,5
28927,right_hand,0.3340766429901123,0.6659232974052429,ScorePonderado,2.104827582836151,0.42096551656723025,5
28991,right_hand,0.30611369013786316,0.6938862800598145,ScorePonderado,1.8372835516929626,0.3674567103385925,5
29055,right_hand,0.33720117807388306,0.6627987623214722,ScorePonderado,1.9410121738910675,0.3882024347782135,5
29119,right_hand,0.389994353055954,0.6100056171417236,ScorePonderado,1.6989552676677704,0.3397910535335541,5
29183,right_hand,0.4143465459346771,0.5856534838676453,ScorePonderado,1.4365350306034088,0.2873070061206818,5
29247,right_hand,0.3093567490577698,0.6906432509422302,ScorePonderado,1.4859748780727386,0.2971949756145477,5
29311,right_hand,0.2981009781360626,0.7018990516662598,ScorePonderado,1.5020003616809845,0.3004000723361969,5
29375,right_hand,0.24583125114440918,0.754168689250946,ScorePonderado,1.6847402155399323,0.33694804310798643,5
29439,right_hand,0.21635635197162628,0.7836437225341797,ScorePonderado,2.032016322016716,0.4064032644033432,5
29503,right_hand,0.22949883341789246,0.7705011367797852,ScorePonderado,2.4017116874456406,0.48034233748912813,5
29567,right_hand,0.2271883636713028,0.7728115916252136,ScorePonderado,2.566048413515091,0.5132096827030181,5
29631,right_hand,0.19140781462192535,0.8085922002792358,ScorePonderado,2.7794347256422043,0.5558869451284408,5
29695,right_hand,0.7249934077262878,0.27500656247138977,ScorePonderado,1.8211104422807693,0.5442168265581131,5
29759,right_hand,0.7843072414398193,0.21569275856018066,ScorePonderado,0.6852085888385773,0.5444822490215302,5
29823,left_hand,0.8492456078529358,0.15075436234474182,ScorePonderado,-0.5542849600315094,0.5759800374507904,5
29887,left_hand,0.9248189330101013,0.07518110424280167,ScorePonderado,-1.9495460167527199,0.6367829576134681,5
29951,left_hand,0.9500818252563477,0.04991815984249115,ScorePonderado,-3.466894067823887,0.6933788135647774,5
30015,left_hand,0.9758477807044983,0.024152174592018127,ScorePonderado,-3.968602828681469,0.7937205657362938,5
30079,left_hand,0.9836770296096802,0.01632295362651348,ScorePonderado,-4.367342421784997,0.8734684843569994,5
30143,left_hand,0.9751928448677063,0.02480718120932579,ScorePonderado,-4.6192368399351835,0.9238473679870367,5
30207,left_hand,0.970155656337738,0.029844405129551888,ScorePonderado,-4.70991026237607,0.941982052475214,5
30271,left_hand,0.9285192489624023,0.07148072868585587,ScorePonderado,-4.66678511723876,0.933357023447752,5
30335,left_hand,0.9437641501426697,0.05623583868145943,ScorePonderado,-4.60261782258749,0.9205235645174981,5
30399,left_hand,0.9248359799385071,0.07516402006149292,ScorePonderado,-4.4849357064813375,0.8969871412962676,5
30463,left_hand,0.909423828125,0.09057620912790298,ScorePonderado,-4.353397661820054,0.8706795323640109,5
30527,left_hand,0.8850182294845581,0.1149817407131195,ScorePonderado,-4.1831228993833065,0.8366245798766613,5
30591,left_hand,0.8526909351348877,0.14730903506278992,ScorePonderado,-4.031466279178858,0.8062932558357716,5
30655,left_hand,0.8254655003547668,0.17453452944755554,ScorePonderado,-3.794868938624859,0.7589737877249718,5
30719,left_hand,0.903883159160614,0.0961168110370636,ScorePonderado,-3.752963326871395,0.750592665374279,5
30783,left_hand,0.8490209579467773,0.15097901225090027,ScorePonderado,-3.632157653570175,0.726431530714035,5
30847,left_hand,0.8027462959289551,0.19725371897220612,ScorePonderado,-3.4676137417554855,0.6935227483510971,5
30911,left_hand,0.5224298238754272,0.477570116519928,ScorePonderado,-2.807091549038887,0.5614183098077774,5
30975,left_hand,0.3342079818248749,0.6657920479774475,ScorePonderado,-1.824576511979103,0.49754892885684965,5
31039,left_hand,0.5474523901939392,0.4525476098060608,ScorePonderado,-1.111714944243431,0.35497661530971525,5
31103,left_hand,0.8363872766494751,0.16361278295516968,ScorePonderado,-1.0864474922418594,0.3499231249094009,5
31167,left_hand,0.8896066546440125,0.11039334535598755,ScorePonderado,-1.2601682245731354,0.38466727137565615,5
31231,left_hand,0.9195181727409363,0.08048184216022491,ScorePonderado,-2.0543448477983475,0.5435025960206985,5
31295,left_hand,0.9607219696044922,0.03927809000015259,ScorePonderado,-3.3073727935552597,0.661474558711052,5
31359,left_hand,0.9334900975227356,0.0665099248290062,ScorePonderado,-4.079448185861111,0.8158896371722222,5
31423,left_hand,0.9602300524711609,0.039770014584064484,ScorePonderado,-4.327133730053902,0.8654267460107803,5
31487,left_hand,0.9799013137817383,0.020098676905035973,ScorePonderado,-4.507723057642579,0.9015446115285158,5
31551,left_hand,0.9844211339950562,0.015578856691718102,ScorePonderado,-4.637529004365206,0.9275058008730411,5
31615,left_hand,0.972162127494812,0.02783789113163948,ScorePonderado,-4.660409361124039,0.9320818722248078,5
31679,left_hand,0.9673644304275513,0.03263555094599724,ScorePonderado,-4.728158067911863,0.9456316135823727,5
31743,left_hand,0.9638796448707581,0.03612038120627403,ScorePonderado,-4.735457293689251,0.9470914587378502,5
31807,left_hand,0.9785272479057312,0.021472787484526634,ScorePonderado,-4.732709117233753,0.9465418234467506,5
31871,left_hand,0.9821150302886963,0.01788495108485222,ScorePonderado,-4.728096919134259,0.9456193838268518,5
31935,left_hand,0.9798035621643066,0.02019638754427433,ScorePonderado,-4.743379857391119,0.9486759714782238,5
31999,left_hand,0.9848284125328064,0.015171590261161327,ScorePonderado,-4.77830780018121,0.955661560036242,5
32063,left_hand,0.9843763113021851,0.015623703598976135,ScorePonderado,-4.819301144219935,0.963860228843987,5
32127,left_hand,0.9818912148475647,0.018108783289790154,ScorePonderado,-4.826029115356505,0.965205823071301,5
32191,left_hand,0.9835357666015625,0.0164642296731472,ScorePonderado,-4.828870573081076,0.9657741146162152,5
32255,left_hand,0.9849427938461304,0.015057232230901718,ScorePonderado,-4.8391489600762725,0.9678297920152545,5
32319,left_hand,0.9869658946990967,0.013034125789999962,ScorePonderado,-4.843423906713724,0.9686847813427448,5
32383,left_hand,0.9860388040542603,0.013961177319288254,ScorePonderado,-4.846748925745487,0.9693497851490974,5
32447,left_hand,0.9846582412719727,0.015341740101575851,ScorePonderado,-4.8522829953581095,0.9704565990716219,5
32511,left_hand,0.9862902760505676,0.013709749095141888,ScorePonderado,-4.85779198538512,0.971558397077024,5
32575,left_hand,0.9869300127029419,0.013069961220026016,ScorePonderado,-4.861766475252807,0.9723532950505615,5
32639,left_hand,0.9838618636131287,0.016138125211000443,ScorePonderado,-4.855558444745839,0.9711116889491678,5
32703,left_hand,0.9841189384460449,0.015881139785051346,ScorePonderado,-4.85171861667186,0.970343723334372,5
32767,left_hand,0.9862040281295776,0.013795960694551468,ScorePonderado,-4.85481018293649,0.970962036587298,5
32831,left_hand,0.9838436245918274,0.01615632139146328,ScorePonderado,-4.849916959181428,0.9699833918362856,5
32895,left_hand,0.9787476062774658,0.02125238999724388,ScorePonderado,-4.833552123978734,0.9667104247957468,5
32959,left_hand,0.9762553572654724,0.023744598031044006,ScorePonderado,-4.818339144811034,0.9636678289622068,5
33023,left_hand,0.978934109210968,0.021065834909677505,ScorePonderado,-4.807969620451331,0.9615939240902662,5
33087,left_hand,0.9707925915718079,0.029207400977611542,ScorePonderado,-4.777146743610501,0.9554293487221003,5
33151,left_hand,0.9667254090309143,0.03327455371618271,ScorePonderado,-4.742910295724869,0.9485820591449737,5
33215,left_hand,0.9545468091964722,0.045453187078237534,ScorePonderado,-4.6945087015628815,0.9389017403125763,5
33279,left_hand,0.9599031209945679,0.04009680822491646,ScorePonderado,-4.6618042550981045,0.9323608510196209,5
33343,left_hand,0.9695489406585693,0.030451059341430664,ScorePonderado,-4.643033862113953,0.9286067724227905,5
33407,left_hand,0.9640876650810242,0.03591233119368553,ScorePonderado,-4.629624005407095,0.925924801081419,5
33471,left_hand,0.9587625861167908,0.04123742878437042,ScorePonderado,-4.613698307424784,0.9227396614849568,5
33535,left_hand,0.9702891707420349,0.02971080131828785,ScorePonderado,-4.645183054730296,0.9290366109460593,5
33599,left_hand,0.9730036854743958,0.026996321976184845,ScorePonderado,-4.671384105458856,0.9342768210917711,5
33663,left_hand,0.9642865061759949,0.03571352735161781,ScorePonderado,-4.660859202966094,0.9321718405932188,5
33727,left_hand,0.9627834558486938,0.03721659630537033,ScorePonderado,-4.658250728622079,0.9316501457244157,5
33791,left_hand,0.964379072189331,0.03562089428305626,ScorePonderado,-4.669483749195933,0.9338967498391867,5
33855,left_hand,0.9752794504165649,0.024720463901758194,ScorePonderado,-4.679464366286993,0.9358928732573986,5
33919,left_hand,0.9846956133842468,0.01530442200601101,ScorePonderado,-4.702848194167018,0.9405696388334036,5
33983,left_hand,0.9879384636878967,0.012061526998877525,ScorePonderado,-4.75015215203166,0.9500304304063321,5
34047,left_hand,0.9910457730293274,0.00895419716835022,ScorePonderado,-4.806676868349314,0.9613353736698628,5
34111,left_hand,0.9914284348487854,0.00857159961014986,ScorePonderado,-4.8607755256816745,0.9721551051363349,5
34175,left_hand,0.9931163191795349,0.0068837315775454044,ScorePonderado,-4.896449126768857,0.9792898253537714,5
34239,left_hand,0.9948350191116333,0.005165010690689087,ScorePonderado,-4.916727943811566,0.9833455887623131,5
34303,left_hand,0.993462085723877,0.00653787050396204,ScorePonderado,-4.927775222342461,0.9855550444684923,5
34367,left_hand,0.9922460913658142,0.007753877900540829,ScorePonderado,-4.9301758599467576,0.9860351719893515,5
34431,left_hand,0.9927090406417847,0.00729093374684453,ScorePonderado,-4.932737131603062,0.9865474263206124,5
34495,left_hand,0.9917172789573669,0.0082827964797616,ScorePonderado,-4.929939026478678,0.9859878052957356,5
34559,left_hand,0.9921219348907471,0.007878130301833153,ScorePonderado,-4.924512822646648,0.9849025645293296,5
34623,left_hand,0.9925960898399353,0.007403992582112551,ScorePonderado,-4.9227807046845555,0.9845561409369111,5
34687,left_hand,0.992798924446106,0.0072010899893939495,ScorePonderado,-4.923886325675994,0.9847772651351988,5
34751,left_hand,0.99058598279953,0.00941406562924385,ScorePonderado,-4.91964013595134,0.9839280271902681,5
34815,left_hand,0.9776895046234131,0.022310469299554825,ScorePonderado,-4.891584688797593,0.9783169377595187,5
34879,left_hand,0.9821516275405884,0.017848405987024307,ScorePonderado,-4.871644105762243,0.9743288211524487,5
34943,left_hand,0.974053144454956,0.02594689466059208,ScorePonderado,-4.8345582582987845,0.9669116516597569,5
35007,left_hand,0.9186732172966003,0.08132677525281906,ScorePonderado,-4.686306865885854,0.9372613731771707,5
35071,left_hand,0.7349755167961121,0.26502442359924316,ScorePonderado,-4.1750860419124365,0.8350172083824873,5
35135,left_hand,0.24908989667892456,0.7509101629257202,ScorePonderado,-2.7178867403417826,0.7443054545670748,5
35199,left_hand,0.05289841443300247,0.9471016526222229,ScorePonderado,-0.8593802805989981,0.7302854578942061,5
35263,right_hand,0.056685689836740494,0.943314254283905,ScorePonderado,0.9753545336425304,0.7179899208247662,5
35327,right_hand,0.03737146407365799,0.9626285433769226,ScorePonderado,2.7379580549895763,0.7355720482766628,5
35391,right_hand,0.03740474954247475,0.9625952839851379,ScorePonderado,4.133099682629108,0.8266199365258217,5
35455,right_hand,0.028895074501633644,0.9711049199104309,ScorePonderado,4.57348926179111,0.914697852358222,5
35519,right_hand,0.020269067957997322,0.9797309041023254,ScorePonderado,4.638747859746218,0.9277495719492436,5
35583,right_hand,0.026800518855452538,0.9731994867324829,ScorePonderado,4.698518263176084,0.9397036526352167,5
35647,right_hand,0.019000092521309853,0.9809999465942383,ScorePonderado,4.735261037945747,0.9470522075891494,5
35711,right_hand,0.017200632020831108,0.9827993512153625,ScorePonderado,4.775669222697616,0.9551338445395231,5
35775,right_hand,0.023752449080348015,0.9762475490570068,ScorePonderado,4.785954477265477,0.9571908954530954,5
35839,right_hand,0.043841566890478134,0.9561583995819092,ScorePonderado,4.73880947381258,0.947761894762516,5
35903,right_hand,0.0778355672955513,0.9221644401550293,ScorePonderado,4.636739378795028,0.9273478757590056,5
35967,right_hand,0.10742165893316269,0.8925783038139343,ScorePonderado,4.459896169602871,0.8919792339205742,5
36031,right_hand,0.17942269146442413,0.8205772638320923,ScorePonderado,4.135452022776008,0.8270904045552016,5
36095,right_hand,0.3250548541545868,0.6749451160430908,ScorePonderado,3.532847184687853,0.7065694369375706,5
36159,right_hand,0.3985074460506439,0.6014925837516785,ScorePonderado,2.8235154896974564,0.5647030979394912,5
36223,right_hand,0.33649101853370667,0.6635090112686157,ScorePonderado,2.3062046095728874,0.4612409219145775,5
36287,right_hand,0.3291855454444885,0.6708144545555115,ScorePonderado,1.8626768738031387,0.37253537476062776,5
36351,right_hand,0.3751561641693115,0.6248438358306885,ScorePonderado,1.4712099730968475,0.2942419946193695,5
36415,right_hand,0.3864344656467438,0.6135655641555786,ScorePonderado,1.3484508097171783,0.26969016194343565,5
36479,right_hand,0.4187001883983612,0.5812998414039612,ScorePonderado,1.3080653250217438,0.2616130650043488,5
36543,right_hand,0.666513979434967,0.33348602056503296,ScorePonderado,0.6480193734169006,0.26281505823135376,5
36607,left_hand,0.9288424849510193,0.07115745544433594,ScorePonderado,-0.5512945652008057,0.36602628231048584,5
36671,left_hand,0.9324260354042053,0.06757403165102005,ScorePonderado,-1.665834240615368,0.4890591487288475,5
36735,left_hand,0.9215132594108582,0.07848672568798065,ScorePonderado,-2.7359918728470802,0.612238235771656,5
36799,left_hand,0.9096248149871826,0.09037522971630096,ScorePonderado,-3.717841111123562,0.7435682222247124,5
36863,left_hand,0.8945077657699585,0.10549227148294449,ScorePonderado,-4.173828646540642,0.8347657293081283,5
36927,left_hand,0.8626338839530945,0.13736611604690552,ScorePonderado,-4.041411384940147,0.8082822769880295,5
36991,left_hand,0.8146629333496094,0.18533705174922943,ScorePonderado,-3.805885262787342,0.7611770525574684,5
37055,left_hand,0.8285133838653564,0.17148655652999878,ScorePonderado,-3.6198855563998222,0.7239771112799644,5
37119,left_hand,0.8811212182044983,0.1188787892460823,ScorePonderado,-3.5628784000873566,0.7125756800174713,5
37183,left_hand,0.9100843667984009,0.0899156853556633,ScorePonderado,-3.59403158724308,0.718806317448616,5
