prediction,sample,delay
left_hand,18943,0.17766720000054192
left_hand,19007,0.08520060000046215
right_hand,19007,0.2286621000002924
right_hand,19071,0.13221470000007685
right_hand,19071,0.29505820000031235
right_hand,19135,0.16427639999983512
right_hand,19199,0.07390750000013213
right_hand,19199,0.20974070000011125
right_hand,19263,0.10101340000073833
right_hand,19263,0.25579080000079557
left_hand,19327,0.15174719999959052
left_hand,19391,0.054869800000233226
left_hand,19391,0.21688689999973576
left_hand,19455,0.08533700000043609
left_hand,19455,0.2422137000003204
left_hand,19519,0.13277130000005855
left_hand,19519,0.2901363000000856
left_hand,19583,0.17912100000012288
left_hand,19647,0.07130720000077417
left_hand,19647,0.22723730000052456
right_hand,19711,0.11553160000039497
right_hand,19711,0.27148029999989376
left_hand,19775,0.16864330000043992
right_hand,19839,0.05390079999961017
right_hand,19839,0.21271859999978915
right_hand,19903,0.1002914000000601
right_hand,19903,0.2569920000005368
left_hand,19967,0.14760549999937211
right_hand,20031,0.041117900000244845
left_hand,20031,0.19282670000029611
left_hand,20095,0.0892031000003044
left_hand,20095,0.2246063000002323
left_hand,20159,0.13295749999997497
right_hand,20159,0.274940900000729
right_hand,20223,0.1640482000002521
left_hand,20287,0.06984340000053635
left_hand,20287,0.21154420000038954
right_hand,20351,0.11623650000001362
left_hand,20351,0.2540376999995715
right_hand,20415,0.14786939999976312
right_hand,20479,0.057734899999559275
right_hand,20479,0.19542329999967478
right_hand,20543,0.08796879999954399
left_hand,20543,0.2409083999991708
right_hand,20607,0.1304443999997602
left_hand,20607,0.28328509999937523
right_hand,20671,0.1817546999991464
right_hand,20735,0.06931340000028285
right_hand,20735,0.22596210000028805
left_hand,20799,0.11600289999933011
left_hand,20799,0.2541511999997965
right_hand,20863,0.16159560000050988
left_hand,20927,0.05470580000019254
left_hand,20927,0.19667280000066967
left_hand,20991,0.10107410000000527
left_hand,20991,0.25602710000021034
left_hand,21055,0.13519590000032622
left_hand,21119,0.039238100000147824
left_hand,21119,0.2013612999999168
left_hand,21183,0.07116390000010142
left_hand,21183,0.2264641000001575
left_hand,21247,0.13251369999943563
left_hand,21247,0.27077919999919686
left_hand,21311,0.16358860000036657
left_hand,21375,0.07417739999982587
left_hand,21375,0.21173240000007354
left_hand,21439,0.10345090000009804
left_hand,21439,0.24642390000008163
left_hand,21503,0.1508904000002076
left_hand,21567,0.05339240000012069
left_hand,21567,0.21261409999988246
right_hand,21631,0.09665540000059991
left_hand,21631,0.24672450000070967
left_hand,21695,0.18459050000001298
left_hand,21695,0.3356996000002255
left_hand,21759,0.17869140000038897
left_hand,21823,0.10111309999956575
left_hand,21823,0.2302137999995466
right_hand,21887,0.12939520000054472
left_hand,21887,0.2539899000003061
left_hand,21951,0.15867510000043694
left_hand,22015,0.05440499999986059
left_hand,22015,0.192775000000438
right_hand,22079,0.09701730000051612
right_hand,22079,0.25360230000023876
right_hand,22143,0.12692429999970045
right_hand,22207,0.031116299999666808
right_hand,22207,0.1896469999992405
right_hand,22271,0.06447349999962171
right_hand,22271,0.2200259000001097
right_hand,22335,0.12345709999954124
right_hand,22335,0.2649842999999237
right_hand,22399,0.15673049999986688
right_hand,22463,0.06754219999947964
right_hand,22463,0.20968459999949118
left_hand,22527,0.11074339999959193
right_hand,22527,0.25200979999954143
right_hand,22591,0.14349499999934778
right_hand,22655,0.05003419999957259
right_hand,22655,0.18975769999997283
right_hand,22719,0.08563920000051439
right_hand,22719,0.22521959999994579
right_hand,22783,0.1355333999999857
left_hand,22847,0.040101900000081514
right_hand,22847,0.1862674000003608
right_hand,22911,0.06667750000087835
left_hand,22911,0.20577940000021044
left_hand,22975,0.10997609999958513
right_hand,22975,0.26687629999923956
right_hand,23039,0.1404370000000199
left_hand,23103,0.051230999999461346
left_hand,23103,0.1924167999995916
right_hand,23167,0.097296599999936
left_hand,23167,0.25428009999995993
right_hand,23231,0.12898519999998825
left_hand,23295,0.03475579999940237
left_hand,23295,0.1739969000000201
right_hand,23359,0.06680799999958253
right_hand,23359,0.221020299999509
right_hand,23423,0.11460630000055971
right_hand,23423,0.2691592999999557
right_hand,23487,0.15820539999913308
left_hand,23551,0.05053959999986546
left_hand,23551,0.2046766999992542
right_hand,23615,0.09833859999980632
left_hand,23615,0.24425160000009782
right_hand,23679,0.14401170000019192
left_hand,23743,0.03442440000071656
right_hand,23743,0.18885190000037255
left_hand,23807,0.07973709999987477
right_hand,23807,0.22157979999974486
