sample,prediction,p_left_raw,p_right_raw,name,mean_left,mean_right,n_preds
6143,left_hand,0.5220575928688049,0.47794243693351746,MediaProbabilidades,0.5773984789848328,0.42260153889656066,5
6207,left_hand,0.48645639419555664,0.5135436654090881,MediaProbabilidades,0.5572022318840026,0.4427978038787842,5
6271,left_hand,0.525650143623352,0.47434988617897034,MediaProbabilidades,0.5472392320632935,0.45276079773902894,5
6335,left_hand,0.4999639689922333,0.5000360608100891,MediaProbabilidades,0.5178059160709381,0.48219411373138427,5
6399,left_hand,0.5658096075057983,0.43419039249420166,MediaProbabilidades,0.5199875414371491,0.48001248836517335,5
6463,left_hand,0.5905216932296753,0.4094783067703247,MediaProbabilidades,0.5336803615093231,0.4663196623325348,5
6527,left_hand,0.5237072110176086,0.47629275918006897,MediaProbabilidades,0.5411305248737335,0.458869481086731,5
6591,left_hand,0.5315349102020264,0.46846508979797363,MediaProbabilidades,0.5423074781894683,0.4576925218105316,5
6655,left_hand,0.7129493951797485,0.28705063462257385,MediaProbabilidades,0.5849045634269714,0.41509543657302855,5
6719,left_hand,0.5969159603118896,0.40308403968811035,MediaProbabilidades,0.5911258339881897,0.4088741660118103,5
6783,left_hand,0.500406801700592,0.49959319829940796,MediaProbabilidades,0.5731028556823731,0.42689714431762693,5
6847,left_hand,0.5519039630889893,0.44809600710868835,MediaProbabilidades,0.5787422060966492,0.42125779390335083,5
6911,left_hand,0.4127565920352936,0.5872434377670288,MediaProbabilidades,0.5549865424633026,0.44501346349716187,5
6975,right_hand,0.399008572101593,0.600991427898407,MediaProbabilidades,0.4921983778476715,0.5078016221523285,5
7039,right_hand,0.391377329826355,0.6086227297782898,MediaProbabilidades,0.45109065175056456,0.5489093601703644,5
7103,right_hand,0.48351171612739563,0.5164883136749268,MediaProbabilidades,0.4477116346359253,0.5522883832454681,5
7167,right_hand,0.733624279499054,0.26637569069862366,MediaProbabilidades,0.48405569791793823,0.5159443199634552,5
7231,left_hand,0.6821593642234802,0.3178406059741974,MediaProbabilidades,0.5379362523555755,0.46206375360488894,5
7295,left_hand,0.6305833458900452,0.36941665410995483,MediaProbabilidades,0.584251207113266,0.4157487988471985,5
7359,left_hand,0.9340923428535461,0.06590769439935684,MediaProbabilidades,0.6927942097187042,0.3072057917714119,5
7423,left_hand,0.9208219647407532,0.07917798310518265,MediaProbabilidades,0.7802562594413758,0.21974372565746308,5
7487,left_hand,0.9529182314872742,0.04708173871040344,MediaProbabilidades,0.8241150498390197,0.17588493525981902,5
7551,left_hand,0.9459268450737,0.054073184728622437,MediaProbabilidades,0.8768685460090637,0.12313145101070404,5
7615,left_hand,0.9623200297355652,0.03768002614378929,MediaProbabilidades,0.9432158827781677,0.05678412541747093,5
7679,left_hand,0.965893030166626,0.034106943756341934,MediaProbabilidades,0.9495760202407837,0.05042397528886795,5
7743,left_hand,0.9628855586051941,0.03711439296603203,MediaProbabilidades,0.9579887390136719,0.04201125726103783,5
7807,left_hand,0.9705130457878113,0.029486950486898422,MediaProbabilidades,0.9615077018737793,0.03849229961633682,5
7871,left_hand,0.981847882270813,0.01815207488834858,MediaProbabilidades,0.9686919093132019,0.03130807764828205,5
7935,left_hand,0.9775180220603943,0.022481949999928474,MediaProbabilidades,0.9717315077781677,0.028268462419509886,5
7999,left_hand,0.966184139251709,0.03381587192416191,MediaProbabilidades,0.9717897295951843,0.028210248053073882,5
8063,left_hand,0.9393201470375061,0.060679834336042404,MediaProbabilidades,0.9670766472816468,0.03292333632707596,5
8127,left_hand,0.9349921941757202,0.06500780582427979,MediaProbabilidades,0.9599724769592285,0.04002750739455223,5
8191,left_hand,0.8386706113815308,0.16132935881614685,MediaProbabilidades,0.9313370227813721,0.06866296418011189,5
8255,left_hand,0.7568464279174805,0.24315360188484192,MediaProbabilidades,0.8872027039527893,0.11279729455709457,5
8319,left_hand,0.7513028979301453,0.24869708716869354,MediaProbabilidades,0.8442264556884765,0.1557735376060009,5
8383,left_hand,0.9148645401000977,0.08513545244932175,MediaProbabilidades,0.8393353343009948,0.16066466122865677,5
8447,left_hand,0.8961097598075867,0.10389029234647751,MediaProbabilidades,0.8315588474273682,0.16844115853309632,5
8511,left_hand,0.803312361240387,0.19668765366077423,MediaProbabilidades,0.8244871973991394,0.1755128175020218,5
8575,left_hand,0.7603732943534851,0.2396266758441925,MediaProbabilidades,0.8251925706863403,0.1748074322938919,5
8639,left_hand,0.7280142307281494,0.2719857394695282,MediaProbabilidades,0.8205348372459411,0.17946516275405883,5
8703,left_hand,0.6319836974143982,0.3680162727832794,MediaProbabilidades,0.7639586687088012,0.23604132682085038,5
8767,left_hand,0.5691859126091003,0.43081408739089966,MediaProbabilidades,0.698573899269104,0.3014260858297348,5
8831,left_hand,0.6795163154602051,0.3204836845397949,MediaProbabilidades,0.6738146901130676,0.3261852920055389,5
8895,left_hand,0.7318650484085083,0.2681349217891693,MediaProbabilidades,0.6681130409240723,0.3318869411945343,5
8959,left_hand,0.7739040851593018,0.22609592974185944,MediaProbabilidades,0.6772910118103027,0.32270897924900055,5
9023,left_hand,0.8617748618125916,0.13822507858276367,MediaProbabilidades,0.7232492446899415,0.2767507404088974,5
9087,left_hand,0.9465043544769287,0.053495630621910095,MediaProbabilidades,0.7987129330635071,0.20128704905509948,5
9151,left_hand,0.9596371650695801,0.04036279767751694,MediaProbabilidades,0.8547371029853821,0.1452628716826439,5
9215,left_hand,0.9551572203636169,0.04484284296631813,MediaProbabilidades,0.8993955373764038,0.10060445591807365,5
9279,left_hand,0.8877755403518677,0.11222448199987411,MediaProbabilidades,0.922169828414917,0.07783016636967659,5
9343,left_hand,0.34380242228507996,0.6561975479125977,MediaProbabilidades,0.8185753405094147,0.18142466023564338,5
9407,left_hand,0.46509790420532227,0.534902036190033,MediaProbabilidades,0.7222940504550934,0.27770594134926796,5
9471,left_hand,0.7476533651351929,0.25234663486480713,MediaProbabilidades,0.6798972904682159,0.320102708786726,5
9535,left_hand,0.8763797283172607,0.12362022697925568,MediaProbabilidades,0.6641417920589447,0.3358581855893135,5
9599,left_hand,0.9022589325904846,0.09774109721183777,MediaProbabilidades,0.6670384705066681,0.33296150863170626,5
9663,left_hand,0.8994724750518799,0.10052750259637833,MediaProbabilidades,0.7781724810600281,0.22182749956846237,5
9727,left_hand,0.8723180294036865,0.12768195569515228,MediaProbabilidades,0.859616506099701,0.14038348346948623,5
9791,left_hand,0.8695306181907654,0.130469411611557,MediaProbabilidades,0.8839919567108154,0.11600803881883621,5
9855,left_hand,0.8803253769874573,0.11967463046312332,MediaProbabilidades,0.8847810864448548,0.11521891951560974,5
9919,left_hand,0.8685855269432068,0.1314144879579544,MediaProbabilidades,0.8780464053153991,0.12195359766483307,5
9983,left_hand,0.8682987093925476,0.1317013055086136,MediaProbabilidades,0.8718116521835327,0.12818835824728012,5
10047,left_hand,0.7820152044296265,0.21798478066921234,MediaProbabilidades,0.8537510871887207,0.14624892324209213,5
10111,left_hand,0.7072250843048096,0.2927749454975128,MediaProbabilidades,0.8212899804115296,0.1787100300192833,5
10175,left_hand,0.7977393865585327,0.20226064324378967,MediaProbabilidades,0.8047727823257447,0.19522723257541658,5
10239,left_hand,0.8491114377975464,0.15088851749897003,MediaProbabilidades,0.8008779644966125,0.1991220384836197,5
10303,left_hand,0.9183651208877563,0.08163490891456604,MediaProbabilidades,0.8108912467956543,0.18910875916481018,5
10367,left_hand,0.9099265336990356,0.09007348865270615,MediaProbabilidades,0.8364735126495362,0.16352650076150893,5
10431,left_hand,0.9325506091117859,0.06744943559169769,MediaProbabilidades,0.8815386176109314,0.11846139878034592,5
10495,left_hand,0.962181806564331,0.03781820461153984,MediaProbabilidades,0.9144271016120911,0.08557291105389594,5
10559,left_hand,0.9427321553230286,0.057267867028713226,MediaProbabilidades,0.9331512451171875,0.06684878095984459,5
10623,left_hand,0.9816411137580872,0.018358884379267693,MediaProbabilidades,0.9458064436912537,0.05419357605278492,5
10687,left_hand,0.9872103929519653,0.012789647094905376,MediaProbabilidades,0.9612632155418396,0.03873680774122477,5
10751,left_hand,0.9887464642524719,0.01125349197536707,MediaProbabilidades,0.9725023865699768,0.027497619017958642,5
10815,left_hand,0.9870468378067017,0.012953214347362518,MediaProbabilidades,0.977475392818451,0.022524620965123178,5
10879,left_hand,0.9910208582878113,0.008979137986898422,MediaProbabilidades,0.9871331334114075,0.012866875156760216,5
10943,left_hand,0.9921838641166687,0.007816118188202381,MediaProbabilidades,0.9892416834831238,0.010758321918547153,5
11007,left_hand,0.9925801157951355,0.007419872563332319,MediaProbabilidades,0.9903156280517578,0.009684367012232542,5
11071,left_hand,0.9922095537185669,0.007790485862642527,MediaProbabilidades,0.9910082459449768,0.008991765789687634,5
11135,left_hand,0.9928775429725647,0.0071224672719836235,MediaProbabilidades,0.9921743869781494,0.007825616374611854,5
11199,left_hand,0.9903618097305298,0.0096381651237607,MediaProbabilidades,0.9920425772666931,0.00795742180198431,5
11263,left_hand,0.9872260689735413,0.012773899361491203,MediaProbabilidades,0.9910510182380676,0.008948978036642075,5
11327,left_hand,0.9805499911308289,0.01944999396800995,MediaProbabilidades,0.9886449933052063,0.0113550023175776,5
11391,left_hand,0.963454008102417,0.036545976996421814,MediaProbabilidades,0.9828938841819763,0.01710610054433346,5
11455,left_hand,0.9532385468482971,0.04676148295402527,MediaProbabilidades,0.9749660849571228,0.025033903680741786,5
11519,left_hand,0.9542994499206543,0.04570058360695839,MediaProbabilidades,0.9677536129951477,0.03224638737738132,5
11583,left_hand,0.8965039253234863,0.10349602997303009,MediaProbabilidades,0.9496091842651367,0.0503908134996891,5
11647,left_hand,0.874888002872467,0.12511207163333893,MediaProbabilidades,0.9284767866134643,0.0715232290327549,5
11711,left_hand,0.750676155090332,0.24932381510734558,MediaProbabilidades,0.8859212160110473,0.11407879665493965,5
11775,left_hand,0.4562544524669647,0.5437455773353577,MediaProbabilidades,0.7865243971347808,0.21347561553120614,5
11839,left_hand,0.46434086561203003,0.5356591939926147,MediaProbabilidades,0.688532680273056,0.3114673376083374,5
11903,left_hand,0.2690376341342926,0.730962336063385,MediaProbabilidades,0.5630394220352173,0.43696059882640836,5
11967,right_hand,0.19914470613002777,0.800855278968811,MediaProbabilidades,0.42789076268672943,0.5721092402935029,5
12031,right_hand,0.13683320581912994,0.8631668090820312,MediaProbabilidades,0.305122172832489,0.6948778390884399,5
12095,right_hand,0.14846284687519073,0.8515371084213257,MediaProbabilidades,0.24356385171413422,0.7564361453056335,5
12159,right_hand,0.21127977967262268,0.7887202501296997,MediaProbabilidades,0.19295163452625275,0.8070483565330505,5
12223,right_hand,0.24096524715423584,0.7590347528457642,MediaProbabilidades,0.1873371571302414,0.8126628398895264,5
12287,right_hand,0.3123222291469574,0.6876777410507202,MediaProbabilidades,0.20997266173362733,0.7900273323059082,5
12351,right_hand,0.2864229381084442,0.7135770916938782,MediaProbabilidades,0.23989060819149016,0.7601093888282776,5
12415,right_hand,0.20849056541919708,0.7915094494819641,MediaProbabilidades,0.25189615190029147,0.7481038570404053,5
12479,right_hand,0.16123583912849426,0.8387641906738281,MediaProbabilidades,0.24188736379146575,0.7581126451492309,5
12543,right_hand,0.14675424993038177,0.853245735168457,MediaProbabilidades,0.22304516434669494,0.7769548416137695,5
12607,right_hand,0.10119086503982544,0.8988091349601746,MediaProbabilidades,0.18081889152526856,0.8191811203956604,5
12671,right_hand,0.1440330445766449,0.8559669852256775,MediaProbabilidades,0.15234091281890869,0.8476590991020203,5
12735,right_hand,0.2288779467344284,0.7711220383644104,MediaProbabilidades,0.15641838908195496,0.8435816168785095,5
12799,right_hand,0.21948745846748352,0.7805125713348389,MediaProbabilidades,0.1680687129497528,0.8319312930107117,5
12863,right_hand,0.10550504177808762,0.8944950103759766,MediaProbabilidades,0.15981887131929398,0.8401811480522156,5
12927,right_hand,0.20423588156700134,0.795764148235321,MediaProbabilidades,0.18042787462472915,0.8195721507072449,5
12991,right_hand,0.13211780786514282,0.8678821921348572,MediaProbabilidades,0.17804482728242874,0.8219551920890809,5
13055,right_hand,0.09466629475355148,0.9053336381912231,MediaProbabilidades,0.15120249688625337,0.8487975120544433,5
13119,right_hand,0.0594446063041687,0.9405553340911865,MediaProbabilidades,0.1191939264535904,0.8808060646057129,5
13183,right_hand,0.04872499033808708,0.9512749314308167,MediaProbabilidades,0.10783791616559028,0.8921620488166809,5
13247,right_hand,0.042514368891716,0.9574856162071228,MediaProbabilidades,0.07549361363053322,0.9245063424110412,5
13311,right_hand,0.040483538061380386,0.9595164656639099,MediaProbabilidades,0.05716675966978073,0.9428331971168518,5
13375,right_hand,0.06990958750247955,0.9300903677940369,MediaProbabilidades,0.052215418219566344,0.9477845430374146,5
13439,right_hand,0.20527492463588715,0.7947251200675964,MediaProbabilidades,0.08138148188591003,0.9186185002326965,5
13503,right_hand,0.2791479229927063,0.7208521366119385,MediaProbabilidades,0.1274660684168339,0.8725339412689209,5
13567,right_hand,0.16136252880096436,0.8386374711990356,MediaProbabilidades,0.15123570039868356,0.8487643122673034,5
13631,right_hand,0.10511738061904907,0.8948826193809509,MediaProbabilidades,0.1641624689102173,0.8358375430107117,5
13695,right_hand,0.14046677947044373,0.8595332503318787,MediaProbabilidades,0.17827390730381013,0.82172611951828,5
13759,right_hand,0.1625763475894928,0.8374236226081848,MediaProbabilidades,0.16973419189453126,0.8302658200263977,5
13823,right_hand,0.36469945311546326,0.6353005170822144,MediaProbabilidades,0.18684449791908264,0.8131554961204529,5
13887,right_hand,0.30504676699638367,0.694953203201294,MediaProbabilidades,0.2155813455581665,0.7844186425209045,5
13951,right_hand,0.5785526037216187,0.42144742608070374,MediaProbabilidades,0.3102683901786804,0.6897316038608551,5
14015,right_hand,0.7405972480773926,0.25940272212028503,MediaProbabilidades,0.4302944839000702,0.5697054982185363,5
14079,left_hand,0.7623069882392883,0.23769304156303406,MediaProbabilidades,0.5502406120300293,0.4497593820095062,5
14143,left_hand,0.8025195598602295,0.19748038053512573,MediaProbabilidades,0.6378046333789825,0.3621953547000885,5
