sample,prediction,p_left_raw,p_right_raw,name,p_left_smooth,p_right_smooth,alpha,threshold
38975,rest,0.5915533900260925,0.40844663977622986,ExponentialSmoothing,0.4493540436075317,0.5506459527766479,0.85,0.75
39039,rest,0.3986082673072815,0.6013917326927185,ExponentialSmoothing,0.44174217716249414,0.5582578197640584,0.85,0.75
39103,rest,0.36255601048469543,0.6374439597129822,ExponentialSmoothing,0.42986425216082436,0.570135740756397,0.85,0.75
39167,rest,0.29935503005981445,0.7006449699401855,ExponentialSmoothing,0.4102878688456729,0.5897121251339652,0.85,0.75
39231,rest,0.35718852281570435,0.6428114771842957,ExponentialSmoothing,0.40232296694117764,0.5976770279415148,0.85,0.75
39295,rest,0.35305508971214294,0.6469449400901794,ExponentialSmoothing,0.3949327853568224,0.6050672147638144,0.85,0.75
39359,rest,0.3566189110279083,0.6433810591697693,ExponentialSmoothing,0.3891857042074853,0.6108142914247077,0.85,0.75
39423,rest,0.3869374394416809,0.6130626201629639,ExponentialSmoothing,0.3888484644926146,0.6111515407354461,0.85,0.75
39487,rest,0.44710078835487366,0.5528992414474487,ExponentialSmoothing,0.39758631307195347,0.6024136958422465,0.85,0.75
39551,rest,0.46012699604034424,0.5398730039596558,ExponentialSmoothing,0.40696741551721205,0.5930325920598579,0.85,0.75
39615,rest,0.24001860618591309,0.7599813938140869,ExponentialSmoothing,0.3819250941175172,0.6180749123229923,0.85,0.75
39679,rest,0.21759019792079926,0.7824097871780396,ExponentialSmoothing,0.35727485968800954,0.6427251435512493,0.85,0.75
39743,rest,0.35216179490089417,0.6478381752967834,ExponentialSmoothing,0.3565078999699422,0.6434920983130794,0.85,0.75
39807,rest,0.4718572497367859,0.5281426906585693,ExponentialSmoothing,0.37381030243496877,0.6261896871649029,0.85,0.75
39871,rest,0.5283893346786499,0.4716106653213501,ExponentialSmoothing,0.39699715727152096,0.60300283388837,0.85,0.75
39935,rest,0.47840696573257446,0.5215930342674255,ExponentialSmoothing,0.40920862854067896,0.5907913639452282,0.85,0.75
39999,rest,0.5583160519599915,0.44168391823768616,ExponentialSmoothing,0.4315747420535758,0.5684252470890969,0.85,0.75
40063,rest,0.6302589774131775,0.3697410821914673,ExponentialSmoothing,0.4613773773575161,0.5386226223544525,0.85,0.75
40127,rest,0.539775550365448,0.460224449634552,ExponentialSmoothing,0.4731371033087059,0.5268628964464674,0.85,0.75
40191,rest,0.609078586101532,0.39092138409614563,ExponentialSmoothing,0.49352832572762984,0.5064716695939192,0.85,0.75
40255,rest,0.8746139407157898,0.12538601458072662,ExponentialSmoothing,0.5506911679758538,0.4493088213419403,0.85,0.75
40319,rest,0.9641368985176086,0.03586311638355255,ExponentialSmoothing,0.6127080275571171,0.3872919655981821,0.85,0.75
40383,rest,0.9248884916305542,0.0751115158200264,ExponentialSmoothing,0.6595350971681326,0.3404648981314587,0.85,0.75
40447,rest,0.9108242988586426,0.0891757383942604,ExponentialSmoothing,0.6972284774217091,0.30277152417087894,0.85,0.75
40511,rest,0.8431116938591003,0.15688827633857727,ExponentialSmoothing,0.7191109598873179,0.2808890369960337,0.85,0.75
40575,rest,0.7921853065490723,0.20781466364860535,ExponentialSmoothing,0.730072111886581,0.2699278809939194,0.85,0.75
40639,rest,0.630082368850708,0.369917631149292,ExponentialSmoothing,0.7150736504312001,0.2849263435172253,0.85,0.75
40703,rest,0.6380696892738342,0.36193034052848816,ExponentialSmoothing,0.7035230562575951,0.2964769430689147,0.85,0.75
40767,rest,0.3625568747520447,0.6374431848526001,ExponentialSmoothing,0.6523781290317625,0.3476218793364675,0.85,0.75
40831,rest,0.16269920766353607,0.8373008370399475,ExponentialSmoothing,0.5789262908265286,0.42107372299198953,0.85,0.75
40895,rest,0.09483446180820465,0.9051655530929565,ExponentialSmoothing,0.50631251647378,0.4936874975071346,0.85,0.75
40959,rest,0.05304717272520065,0.9469528198242188,ExponentialSmoothing,0.43832271491149305,0.5616772958546972,0.85,0.75
41023,rest,0.054850656539201736,0.9451493620872498,ExponentialSmoothing,0.38080190615564935,0.6191981057895801,0.85,0.75
41087,rest,0.032903071492910385,0.9670968651771545,ExponentialSmoothing,0.32861708095623854,0.6713829196977164,0.85,0.75
41151,rest,0.014278247952461243,0.9857217073440552,ExponentialSmoothing,0.28146625600567193,0.7185337378446672,0.85,0.75
41215,right_hand,0.014598566107451916,0.985401451587677,ExponentialSmoothing,0.24143610252093892,0.7585638949061186,0.85,0.75
