sample,prediction,p_left_raw,p_right_raw,name,p_left_smooth,p_right_smooth,alpha,threshold
10886,left_hand,0.997848629951477,0.00215136562474072,ExponentialSmoothing,0.9644714512334784,0.03552852845542137,0.85,0.75
10911,left_hand,0.9977614879608154,0.0022385111078619957,ExponentialSmoothing,0.9694649567425789,0.030535025853287462,0.85,0.75
10961,left_hand,0.9898908138275146,0.010109164752066135,ExponentialSmoothing,0.9725288353053193,0.027471146688104263,0.85,0.75
10986,left_hand,0.9922133088111877,0.007786713074892759,ExponentialSmoothing,0.9754815063311996,0.02451848164612254,0.85,0.75
11011,left_hand,0.99126797914505,0.008732031099498272,ExponentialSmoothing,0.9778494772532772,0.0221505140641289,0.85,0.75
11061,left_hand,0.9901531338691711,0.009846853092312813,ExponentialSmoothing,0.9796950257456614,0.020304964918356486,0.85,0.75
11111,left_hand,0.9495469331741333,0.05045304819941521,ExponentialSmoothing,0.9751728118599321,0.024827177410515294,0.85,0.75
11136,left_hand,0.9374375939369202,0.06256233155727386,ExponentialSmoothing,0.9695125291714803,0.03048745053252908,0.85,0.75
11186,left_hand,0.8997072577476501,0.10029271245002747,ExponentialSmoothing,0.9590417384579057,0.04095823982015384,0.85,0.75
11211,left_hand,0.9097381234169006,0.09026183933019638,ExponentialSmoothing,0.9516461962017551,0.048353779746660226,0.85,0.75
11261,left_hand,0.8115453720092773,0.18845459818840027,ExponentialSmoothing,0.9306310725728835,0.06936890251292123,0.85,0.75
11286,left_hand,0.7673895359039307,0.23261050879955292,ExponentialSmoothing,0.9061448420725405,0.09385514345591599,0.85,0.75
11336,left_hand,0.10992967337369919,0.890070378780365,ExponentialSmoothing,0.7867125667677144,0.21328742875458334,0.85,0.75
11361,rest,0.1295442283153534,0.8704557418823242,ExponentialSmoothing,0.6881373159998602,0.3118626757237445,0.85,0.75
11411,rest,0.024441106244921684,0.9755589365959167,ExponentialSmoothing,0.5885828845366194,0.41141711485457033,0.85,0.75
11436,rest,0.02215021476149559,0.9778498411178589,ExponentialSmoothing,0.5036179840703509,0.4963820237940636,0.85,0.75
11461,rest,0.013643894344568253,0.9863561391830444,ExponentialSmoothing,0.43012187061148344,0.5698781411024108,0.85,0.75
11511,rest,0.0035278729628771544,0.9964721202850342,ExponentialSmoothing,0.36613277096419244,0.6338672379798043,0.85,0.75
11561,rest,0.0017639129655435681,0.9982360601425171,ExponentialSmoothing,0.3114774422643951,0.6885225613042112,0.85,0.75
11586,rest,0.0013972669839859009,0.9986026883125305,ExponentialSmoothing,0.26496541597233375,0.735034580355459,0.85,0.75
11636,right_hand,0.0006514411652460694,0.9993485808372498,ExponentialSmoothing,0.2253183197512706,0.7746816804277277,0.85,0.75
11661,right_hand,0.0006044440087862313,0.999395489692688,ExponentialSmoothing,0.19161123838989794,0.8083887518174717,0.85,0.75
11711,right_hand,0.00043782914872281253,0.9995622038841248,ExponentialSmoothing,0.16293522700372165,0.8370647696274697,0.85,0.75
11736,right_hand,0.00041223730659112334,0.9995877146720886,ExponentialSmoothing,0.13855677854915205,0.8614432113841626,0.85,0.75
11786,right_hand,0.0002030810428550467,0.9997969269752502,ExponentialSmoothing,0.1178037239232075,0.8821962687228257,0.85,0.75
11811,right_hand,0.00017542362911626697,0.999824583530426,ExponentialSmoothing,0.10015947887909381,0.8998405159439657,0.85,0.75
11836,right_hand,0.00014498551900032908,0.9998550415039062,ExponentialSmoothing,0.08515730487507979,0.9148426947779569,0.85,0.75
11886,right_hand,0.00011636167619144544,0.9998836517333984,ExponentialSmoothing,0.07240116339524653,0.9275988383212732,0.85,0.75
11936,right_hand,7.930764695629478e-05,0.9999207258224487,ExponentialSmoothing,0.061552885033003,0.9384471214464496,0.85,0.75
11961,right_hand,8.120200800476596e-05,0.9999188184738159,ExponentialSmoothing,0.05233213257925327,0.9476678760005546,0.85,0.75
12011,right_hand,6.2443214119412e-05,0.9999375343322754,ExponentialSmoothing,0.044491679174483184,0.9555083247503127,0.85,0.75
12036,right_hand,5.447424337035045e-05,0.9999455213546753,ExponentialSmoothing,0.037826098434816255,0.962173904240967,0.85,0.75
12086,right_hand,5.221750325290486e-05,0.9999477863311768,ExponentialSmoothing,0.03216001629508176,0.9678399865544984,0.85,0.75
12111,right_hand,5.9543912357185036e-05,0.9999403953552246,ExponentialSmoothing,0.02734494543767307,0.9726550478746073,0.85,0.75
12161,right_hand,5.951820276095532e-05,0.9999405145645142,ExponentialSmoothing,0.023252131352436253,0.9767478678780934,0.85,0.75
12186,right_hand,6.746448343619704e-05,0.9999325275421143,ExponentialSmoothing,0.01977443132208624,0.9802255668276965,0.85,0.75
12236,right_hand,8.561517461203039e-05,0.9999144077301025,ExponentialSmoothing,0.01682110889996511,0.9831788929630574,0.85,0.75
12261,right_hand,0.00010091059084516019,0.9998990297317505,ExponentialSmoothing,0.014313079153597119,0.9856869134783613,0.85,0.75
12286,right_hand,0.00010244824079563841,0.9998975992202759,ExponentialSmoothing,0.012181484516676895,0.9878185163396485,0.85,0.75
12336,right_hand,0.00010135198681382462,0.9998986721038818,ExponentialSmoothing,0.010369464637197436,0.9896305397042835,0.85,0.75
12386,right_hand,0.0001454765588277951,0.9998544454574585,ExponentialSmoothing,0.00883586642544199,0.9911641255672599,0.85,0.75
12411,right_hand,0.00021064090833533555,0.9997894167900085,ExponentialSmoothing,0.007542082597875991,0.9924579192506722,0.85,0.75
12461,right_hand,0.00034770675119943917,0.9996522665023804,ExponentialSmoothing,0.006462926220874508,0.9935370713384284,0.85,0.75
