sample,prediction,p_left_raw,p_right_raw,name,p_left_smooth,p_right_smooth,alpha,threshold
5078,rest,0.0005300104967318475,0.999470055103302,ExponentialSmoothing,0.2842933329686661,0.7157066691995049,0.85,0.75
5103,right_hand,0.0004653255164157599,0.9995347261428833,ExponentialSmoothing,0.24171913185082855,0.7582808777410116,0.85,0.75
5153,right_hand,0.00039045681478455663,0.9996095299720764,ExponentialSmoothing,0.20551983059542195,0.7944801755756713,0.85,0.75
5178,right_hand,0.00038720216252841055,0.9996128678321838,ExponentialSmoothing,0.1747499363304879,0.8252500794141482,0.85,0.75
5228,right_hand,0.0002246010844828561,0.9997753500938416,ExponentialSmoothing,0.14857113604358715,0.8514288700161022,0.85,0.75
5253,right_hand,0.00018669692508410662,0.9998133778572083,ExponentialSmoothing,0.12631347017581168,0.8736865461922682,0.85,0.75
5303,right_hand,0.00015343389532063156,0.9998465776443481,ExponentialSmoothing,0.10738946473373802,0.8926105509100801,0.85,0.75
5328,right_hand,0.0001766652858350426,0.9998233914375305,ExponentialSmoothing,0.09130754481655257,0.9086924769891978,0.85,0.75
5353,right_hand,0.00017933994240593165,0.9998206496238708,ExponentialSmoothing,0.07763831408543057,0.9223617028843988,0.85,0.75
5403,right_hand,0.00018774533236864954,0.9998123049736023,ExponentialSmoothing,0.06602072877247127,0.9339792931977793,0.85,0.75
5428,right_hand,0.00013780698645859957,0.9998621940612793,ExponentialSmoothing,0.056138290504569366,0.9438617283273043,0.85,0.75
5478,right_hand,9.884592145681381e-05,0.9999011754989624,ExponentialSmoothing,0.047732373817102484,0.952267645403053,0.85,0.75
5528,right_hand,9.22612234717235e-05,0.9999077320098877,ExponentialSmoothing,0.040586356928057864,0.9594136583940782,0.85,0.75
5553,right_hand,9.453344682697207e-05,0.9999054670333862,ExponentialSmoothing,0.03451258340587323,0.9654874296899744,0.85,0.75
5603,right_hand,0.00010782784374896437,0.9998921155929565,ExponentialSmoothing,0.02935187007155459,0.9706481325754217,0.85,0.75
5628,right_hand,0.00011161358997924253,0.9998884201049805,ExponentialSmoothing,0.024965831599318287,0.9750341757048555,0.85,0.75
5678,right_hand,6.603526708204299e-05,0.9999339580535889,ExponentialSmoothing,0.02123086214948285,0.9787691430571654,0.85,0.75
5703,right_hand,5.119141496834345e-05,0.9999488592147827,ExponentialSmoothing,0.018053911539305675,0.9819461004808081,0.85,0.75
5728,right_hand,4.3287120206514373e-05,0.9999567270278931,ExponentialSmoothing,0.015352317876440801,0.9846476944628708,0.85,0.75
5778,right_hand,4.219145193928853e-05,0.999957799911499,ExponentialSmoothing,0.013055798912765574,0.9869442102801651,0.85,0.75
5803,right_hand,2.9136745069990866e-05,0.9999709129333496,ExponentialSmoothing,0.011101799587611236,0.9888982156781427,0.85,0.75
5853,right_hand,4.666265158448368e-05,0.9999533891677856,ExponentialSmoothing,0.009443529047207223,0.9905564917015892,0.85,0.75
5903,right_hand,0.00010840737377293408,0.9998916387557983,ExponentialSmoothing,0.008043260796192081,0.9919567637597206,0.85,0.75
5928,right_hand,0.00018566957442089915,0.9998143315315247,ExponentialSmoothing,0.006864622112926403,0.9931353989254913,0.85,0.75
5978,right_hand,0.00039608817314729095,0.9996039271354675,ExponentialSmoothing,0.005894342021959537,0.9941056781569877,0.85,0.75
6053,right_hand,0.0004154438793193549,0.9995846152305603,ExponentialSmoothing,0.005072507300563509,0.9949275187180237,0.85,0.75
6078,right_hand,0.00036885240115225315,0.9996311664581299,ExponentialSmoothing,0.004366959065651821,0.9956330658790395,0.85,0.75
6103,right_hand,0.0003490648523438722,0.9996509552001953,ExponentialSmoothing,0.0037642749336556282,0.9962357492772129,0.85,0.75
6153,right_hand,0.0006318086525425315,0.9993682503700256,ExponentialSmoothing,0.0032944049914886636,0.9967056244411349,0.85,0.75
6178,right_hand,0.0008609937503933907,0.9991389513015747,ExponentialSmoothing,0.0029293933053243727,0.9970706234702008,0.85,0.75
6228,right_hand,0.0013434201246127486,0.9986565113067627,ExponentialSmoothing,0.0026914973282176295,0.997308506645685,0.85,0.75
6253,right_hand,0.0010820378083735704,0.9989179372787476,ExponentialSmoothing,0.0024500784002410205,0.9975499212406445,0.85,0.75
6303,right_hand,0.001152115990407765,0.9988478422164917,ExponentialSmoothing,0.002255384038766032,0.9977446093870216,0.85,0.75
6353,right_hand,0.0034362156875431538,0.9965638518333435,ExponentialSmoothing,0.0024325087860826004,0.9975674957539699,0.85,0.75
6378,right_hand,0.0040113963186740875,0.9959885478019714,ExponentialSmoothing,0.0026693419159713235,0.9973306535611701,0.85,0.75
6428,right_hand,0.008747045882046223,0.9912529587745667,ExponentialSmoothing,0.0035809975108825583,0.9964189993431796,0.85,0.75
6453,right_hand,0.006426781415939331,0.9935732483863831,ExponentialSmoothing,0.004007865096641075,0.99599213669966,0.85,0.75
6503,right_hand,0.0071296230889856815,0.9928703904151917,ExponentialSmoothing,0.0044761287954927665,0.9955238747569898,0.85,0.75
6528,right_hand,0.004940472077578306,0.995059609413147,ExponentialSmoothing,0.004545780287805598,0.9954542349554133,0.85,0.75
6553,right_hand,0.00364870042540133,0.9963512420654297,ExponentialSmoothing,0.004411218308444958,0.9955887860219157,0.85,0.75
6603,right_hand,0.008275162428617477,0.9917248487472534,ExponentialSmoothing,0.0049908099264708355,0.9950091954307164,0.85,0.75
6628,right_hand,0.008217711932957172,0.9917823076248169,ExponentialSmoothing,0.005474845227443786,0.9945251622598315,0.85,0.75
6678,right_hand,0.01577555574476719,0.9842244386672974,ExponentialSmoothing,0.007019951805042297,0.9929800537209513,0.85,0.75
6728,right_hand,0.058326590806245804,0.9416734576225281,ExponentialSmoothing,0.014715947655222824,0.9852840643061878,0.85,0.75
6753,right_hand,0.05275634303689003,0.9472436904907227,ExponentialSmoothing,0.020422006962472906,0.979578008233868,0.85,0.75
6803,right_hand,0.0544092021882534,0.9455907344818115,ExponentialSmoothing,0.02552008624633998,0.9744799171710595,0.85,0.75
6828,right_hand,0.031385574489831924,0.9686144590377808,ExponentialSmoothing,0.026399909482863772,0.9736000984510678,0.85,0.75
6878,right_hand,0.021345805376768112,0.9786542057991028,ExponentialSmoothing,0.025641793866949425,0.974358214553273,0.85,0.75
6903,right_hand,0.02422534115612507,0.9757746458053589,ExponentialSmoothing,0.025429325960325773,0.9745706792410859,0.85,0.75
6953,right_hand,0.05607891455292702,0.9439210891723633,ExponentialSmoothing,0.03002676424921596,0.9699732407307775,0.85,0.75
6978,right_hand,0.08249496668577194,0.9175050258636475,ExponentialSmoothing,0.037896994614699364,0.962103008500708,0.85,0.75
7003,right_hand,0.1247432604432106,0.8752567768096924,ExponentialSmoothing,0.050923934488976044,0.9490760737470556,0.85,0.75
7053,right_hand,0.26791757345199585,0.7320824265480042,ExponentialSmoothing,0.08347298033342902,0.9165270266671979,0.85,0.75
7078,right_hand,0.2536104619503021,0.7463895678520203,ExponentialSmoothing,0.10899360257596,0.8910064078449212,0.85,0.75
7128,right_hand,0.05153374746441841,0.9484662413597107,ExponentialSmoothing,0.10037462430922876,0.8996253828721397,0.85,0.75
7153,right_hand,0.07617433369159698,0.9238256812095642,ExponentialSmoothing,0.096744580716584,0.9032554276227533,0.85,0.75
7203,right_hand,0.1147945299744606,0.8852054476737976,ExponentialSmoothing,0.09945207310526549,0.90054793063041,0.85,0.75
7228,right_hand,0.2690543234348297,0.7309456467628479,ExponentialSmoothing,0.12489241065470014,0.8751075880502757,0.85,0.75
7278,right_hand,0.08366543799638748,0.9163346290588379,ExponentialSmoothing,0.11870836475595324,0.8812916442015599,0.85,0.75
7328,right_hand,0.17122074961662292,0.8287792801856995,ExponentialSmoothing,0.1265852224850537,0.8734147895991808,0.85,0.75
7353,right_hand,0.21240654587745667,0.787593424320221,ExponentialSmoothing,0.13945842099391415,0.8605415848073369,0.85,0.75
7378,right_hand,0.4258071482181549,0.5741928219795227,ExponentialSmoothing,0.18241073007755026,0.8175892703831648,0.85,0.75
7428,right_hand,0.31685206294059753,0.6831479668617249,ExponentialSmoothing,0.20257693000700736,0.7974230748549488,0.85,0.75
7453,rest,0.8574967980384827,0.14250323176383972,ExponentialSmoothing,0.3008149102117287,0.6991850983912824,0.85,0.75
7503,rest,0.961990475654602,0.038009531795978546,ExponentialSmoothing,0.39999124502815975,0.6000087634019868,0.85,0.75
7528,rest,0.985159695148468,0.014840354211628437,ExponentialSmoothing,0.48776651254620595,0.5122335020234331,0.85,0.75
7578,rest,0.983679473400116,0.01632058061659336,ExponentialSmoothing,0.5621534566742925,0.4378465638124071,0.85,0.75
7603,rest,0.9790688157081604,0.020931119099259377,ExponentialSmoothing,0.6246907605293728,0.37530924710543495,0.85,0.75
7653,rest,0.9721563458442688,0.027843575924634933,ExponentialSmoothing,0.6768105983266072,0.32318939642831496,0.85,0.75
7703,rest,0.990627646446228,0.009372398257255554,ExponentialSmoothing,0.7238831555445504,0.276116846702656,0.85,0.75
7728,left_hand,0.989769697189331,0.010230297222733498,ExponentialSmoothing,0.7637661367912675,0.23623386428066762,0.85,0.75
7778,left_hand,0.9928794503211975,0.007120552007108927,ExponentialSmoothing,0.7981331338207569,0.2018668674396338,0.85,0.75
7803,left_hand,0.9799015522003174,0.020098384469747543,ExponentialSmoothing,0.825398396577691,0.17460159499415087,0.85,0.75
7828,left_hand,0.9642077088356018,0.0357922688126564,ExponentialSmoothing,0.8462197934163777,0.1537801960669267,0.85,0.75
7878,left_hand,0.9358459711074829,0.06415406614542007,ExponentialSmoothing,0.8596637200700434,0.14033627657870068,0.85,0.75
7928,left_hand,0.9441381692886353,0.055861882865428925,ExponentialSmoothing,0.8723348874528322,0.12766511752170992,0.85,0.75
7953,left_hand,0.7142931818962097,0.28570684790611267,ExponentialSmoothing,0.8486286316193388,0.15137137707937035,0.85,0.75
8003,left_hand,0.7118598818778992,0.2881401777267456,ExponentialSmoothing,0.8281133191581228,0.17188669717647664,0.85,0.75
8078,left_hand,0.6357537508010864,0.36424627900123596,ExponentialSmoothing,0.7992593839045674,0.20074063445019052,0.85,0.75
8103,left_hand,0.6096378564834595,0.3903621435165405,ExponentialSmoothing,0.7708161547914012,0.22918386081014303,0.85,0.75
8128,rest,0.37030157446861267,0.6296983957290649,ExponentialSmoothing,0.710738967742983,0.28926104104798134,0.85,0.75
8178,rest,0.20435236394405365,0.7956476807594299,ExponentialSmoothing,0.6347809771731435,0.3652190370046986,0.85,0.75
8203,rest,0.03365686163306236,0.966343104839325,ExponentialSmoothing,0.5446123598421313,0.45538764717989255,0.85,0.75
8253,rest,0.0073303356766700745,0.9926697015762329,ExponentialSmoothing,0.46402005621731207,0.5359799553393436,0.85,0.75
8278,rest,0.003318419214338064,0.9966815114021301,ExponentialSmoothing,0.39491481066686596,0.6050851887487616,0.85,0.75
8328,rest,0.0009217489277943969,0.9990782737731934,ExponentialSmoothing,0.3358158514060052,0.6641841515024264,0.85,0.75
8378,rest,0.0003797407844103873,0.9996201992034912,ExponentialSmoothing,0.28550043481276594,0.7144995586575862,0.85,0.75
8403,right_hand,0.0002269518154207617,0.9997730851173401,ExponentialSmoothing,0.24270941236316415,0.7572905876265492,0.85,0.75
8453,right_hand,0.00013760660658590496,0.9998624324798584,ExponentialSmoothing,0.2063236414996774,0.7936763643545457,0.85,0.75
8478,right_hand,0.00010472296708030626,0.9998952150344849,ExponentialSmoothing,0.17539080371978785,0.8246091919565366,0.85,0.75
8528,right_hand,0.00011070930486312136,0.9998892545700073,ExponentialSmoothing,0.14909878955754916,0.8509012013485573,0.85,0.75
8553,right_hand,8.575285755796358e-05,0.999914288520813,ExponentialSmoothing,0.12674683405255047,0.8732531644243957,0.85,0.75
8578,right_hand,7.728115451755002e-05,0.9999227523803711,ExponentialSmoothing,0.10774640111784552,0.892253602617792,0.85,0.75
8628,right_hand,5.346857869881205e-05,0.9999464750289917,ExponentialSmoothing,0.09159246123697351,0.9084075334794719,0.85,0.75
8653,right_hand,5.2406212489586323e-05,0.9999475479125977,ExponentialSmoothing,0.07786145298330092,0.9221385356444408,0.85,0.75
8703,right_hand,9.224344830727205e-05,0.9999077320098877,ExponentialSmoothing,0.06619607155305188,0.9338039150992579,0.85,0.75
8753,right_hand,0.00017186003969982266,0.9998281002044678,ExponentialSmoothing,0.05629243982604907,0.9437075428650393,0.85,0.75
8778,right_hand,0.00017313357966486365,0.9998268485069275,ExponentialSmoothing,0.04787454388909144,0.9521254387113226,0.85,0.75
8803,right_hand,0.00020072761981282383,0.9997993111610413,ExponentialSmoothing,0.040723471448699644,0.9592765195787805,0.85,0.75
8828,right_hand,0.0001889292907435447,0.9998111128807068,ExponentialSmoothing,0.03464329012500623,0.9653567085740694,0.85,0.75
8903,right_hand,0.0003504447522573173,0.9996495246887207,ExponentialSmoothing,0.02949936331909389,0.9705006309912672,0.85,0.75
8928,right_hand,0.00034221087116748095,0.9996577501296997,ExponentialSmoothing,0.02512579045190493,0.974874198862032,0.85,0.75
8953,right_hand,0.0004044846282340586,0.999595582485199,ExponentialSmoothing,0.021417594578354297,0.978582406405507,0.85,0.75
9003,right_hand,0.00026193345547653735,0.9997380375862122,ExponentialSmoothing,0.018244245409922633,0.9817557510826127,0.85,0.75
9028,right_hand,0.0002635499695315957,0.999736487865448,ExponentialSmoothing,0.015547141093863976,0.984452861600038,0.85,0.75
9078,right_hand,0.00021028031187597662,0.9997897744178772,ExponentialSmoothing,0.013246611976565776,0.9867533985227139,0.85,0.75
9103,right_hand,0.00032167937024496496,0.999678373336792,ExponentialSmoothing,0.011307872085617655,0.9886921447448256,0.85,0.75
9153,right_hand,0.0003684533294290304,0.9996315240859985,ExponentialSmoothing,0.00966695927218936,0.9903330516460016,0.85,0.75
9203,right_hand,0.0005382513045333326,0.9994617104530334,ExponentialSmoothing,0.008297653077040957,0.9917023504670563,0.85,0.75
9228,right_hand,0.0005400278023444116,0.9994599223136902,ExponentialSmoothing,0.007134009285836475,0.9928659862440514,0.85,0.75
9278,right_hand,0.0009533246047794819,0.9990466237068176,ExponentialSmoothing,0.006206906583677926,0.9937930818634664,0.85,0.75
9303,right_hand,0.0012812134809792042,0.9987188577651978,ExponentialSmoothing,0.005468052618273118,0.9945319482487261,0.85,0.75
9353,right_hand,0.0041902451775968075,0.99580979347229,ExponentialSmoothing,0.005276381502171671,0.9947236250322607,0.85,0.75
9378,right_hand,0.005039723124355078,0.9949603080749512,ExponentialSmoothing,0.005240882745499182,0.9947591274886642,0.85,0.75
9403,right_hand,0.00979955866932869,0.9902004599571228,ExponentialSmoothing,0.0059246841340736085,0.994075327358933,0.85,0.75
9453,right_hand,0.03355586901307106,0.9664440751075745,ExponentialSmoothing,0.010069361865923228,0.9899306395212292,0.85,0.75
9478,right_hand,0.08405018597841263,0.9159497618675232,ExponentialSmoothing,0.02116648548279664,0.9788335078731732,0.85,0.75
9528,right_hand,0.07811136543750763,0.9218886494636536,ExponentialSmoothing,0.029708217476003294,0.9702917791117452,0.85,0.75
9578,right_hand,0.03139900043606758,0.9686010479927063,ExponentialSmoothing,0.029961834920012937,0.9700381694438893,0.85,0.75
9603,right_hand,0.01680605858564377,0.9831939935684204,ExponentialSmoothing,0.02798846846985756,0.9720115430625689,0.85,0.75
9653,right_hand,0.012184098362922668,0.9878159165382385,ExponentialSmoothing,0.025617812953817327,0.9743821990839193,0.85,0.75
9678,right_hand,0.011831298470497131,0.9881687760353088,ExponentialSmoothing,0.0235498357813193,0.9764501856266278,0.85,0.75
9703,right_hand,0.017057552933692932,0.9829424619674683,ExponentialSmoothing,0.022575993354175344,0.9774240270777539,0.85,0.75
9753,right_hand,0.01853230781853199,0.9814676642417908,ExponentialSmoothing,0.02196944052382884,0.9780305726523594,0.85,0.75
9778,right_hand,0.01884402707219124,0.9811559915542603,ExponentialSmoothing,0.0215006285060832,0.9784993854876445,0.85,0.75
9828,right_hand,0.010622777044773102,0.9893772602081299,ExponentialSmoothing,0.019868950786886684,0.9801310666957173,0.85,0.75
9853,right_hand,0.0076172370463609695,0.992382824420929,ExponentialSmoothing,0.018031193725807824,0.981968830354499,0.85,0.75
9903,right_hand,0.01805436983704567,0.9819455742835999,ExponentialSmoothing,0.018034670142493502,0.9819653419438641,0.85,0.75
9953,right_hand,0.07284354418516159,0.9271565079689026,ExponentialSmoothing,0.02625600124889372,0.9737440168476198,0.85,0.75
9978,right_hand,0.1515098512172699,0.8484901189804077,ExponentialSmoothing,0.045044078744150146,0.954955932167538,0.85,0.75
10003,right_hand,0.26150941848754883,0.7384905815124512,ExponentialSmoothing,0.07751387970565995,0.922486129569275,0.85,0.75
10053,right_hand,0.898414134979248,0.10158579051494598,ExponentialSmoothing,0.20064891799669818,0.7993510787111255,0.85,0.75
10078,rest,0.966876745223999,0.03312322124838829,ExponentialSmoothing,0.3155830920807933,0.684416900091715,0.85,0.75
10128,rest,0.988240122795105,0.011759914457798004,ExponentialSmoothing,0.4164816466879401,0.5835183522466274,0.85,0.75
10153,rest,0.9868691563606262,0.013130858540534973,ExponentialSmoothing,0.502039773138843,0.49796022819071356,0.85,0.75
10203,rest,0.9552653431892395,0.0447346530854702,ExponentialSmoothing,0.5700236086464024,0.42997639192492704,0.85,0.75
10228,rest,0.8832157254219055,0.11678426712751389,ExponentialSmoothing,0.6170024261627279,0.3829975732053151,0.85,0.75
10278,rest,0.2499513179063797,0.7500486373901367,ExponentialSmoothing,0.5619447599242757,0.4380552328330383,0.85,0.75
10303,rest,0.21985165774822235,0.7801483273506165,ExponentialSmoothing,0.5106307945978678,0.48936919701067505,0.85,0.75
10353,rest,0.19009734690189362,0.8099026679992676,ExponentialSmoothing,0.4625507774434716,0.5374492176589639,0.85,0.75
10403,rest,0.03793368116021156,0.9620662927627563,ExponentialSmoothing,0.3988582130009826,0.6011417789245328,0.85,0.75
10428,rest,0.015965083613991737,0.9840348958969116,ExponentialSmoothing,0.34142424359293394,0.6585757464703896,0.85,0.75
10478,rest,0.028461318463087082,0.9715386629104614,ExponentialSmoothing,0.29447980482345687,0.7055201839364005,0.85,0.75
10503,rest,0.022751381620764732,0.9772486090660095,ExponentialSmoothing,0.25372054134305305,0.7462794477058419,0.85,0.75
10553,right_hand,0.02444649487733841,0.9755535125732422,ExponentialSmoothing,0.21932943437319585,0.7806705574359519,0.85,0.75
10578,right_hand,0.05308297276496887,0.9469169974327087,ExponentialSmoothing,0.1943924651319618,0.8056075234354655,0.85,0.75
10603,right_hand,0.037105757743120193,0.9628943204879761,ExponentialSmoothing,0.17079945902363555,0.8292005429933421,0.85,0.75
10653,right_hand,0.0734560415148735,0.9265438914299011,ExponentialSmoothing,0.15619794639732124,0.843802045258826,0.85,0.75
10678,right_hand,0.09269260615110397,0.9073073267936707,ExponentialSmoothing,0.14667214536038864,0.8533278374890527,0.85,0.75
10728,right_hand,0.22337833046913147,0.7766216397285461,ExponentialSmoothing,0.15817807312670007,0.8418219078249767,0.85,0.75
10778,right_hand,0.15827101469039917,0.8417289853096008,ExponentialSmoothing,0.1581920143612549,0.8418079694476702,0.85,0.75
10803,right_hand,0.09508207440376282,0.9049178957939148,ExponentialSmoothing,0.1487255233676311,0.8512744583996068,0.85,0.75
10853,right_hand,0.029106123372912407,0.970893919467926,ExponentialSmoothing,0.13078261336842328,0.8692173775598547,0.85,0.75
10878,right_hand,0.018822837620973587,0.9811772108078003,ExponentialSmoothing,0.11398864700630583,0.8860113525470465,0.85,0.75
10928,right_hand,0.01802152581512928,0.9819784760475159,ExponentialSmoothing,0.09959357882762936,0.9004064210721169,0.85,0.75
10953,right_hand,0.01631929539144039,0.9836807250976562,ExponentialSmoothing,0.087102436312201,0.9128975666759478,0.85,0.75
11003,right_hand,0.01036807894706726,0.9896318912506104,ExponentialSmoothing,0.07559228270743094,0.9244077153621473,0.85,0.75
11028,right_hand,0.008045565336942673,0.991954505443573,ExponentialSmoothing,0.0654602751018577,0.9345397338743611,0.85,0.75
11053,right_hand,0.013578937388956547,0.9864211082458496,ExponentialSmoothing,0.05767807444492253,0.9423219400300843,0.85,0.75
11103,right_hand,0.14207260310649872,0.8579273819923401,ExponentialSmoothing,0.07033725374415896,0.9296627563244226,0.85,0.75
11128,right_hand,0.21589796245098114,0.7841020822525024,ExponentialSmoothing,0.09217136005018228,0.9078286552136345,0.85,0.75
11178,right_hand,0.4816928505897522,0.5183072090148926,ExponentialSmoothing,0.15059958363111778,0.8494004382838233,0.85,0.75
11228,right_hand,0.2920372188091278,0.7079627513885498,ExponentialSmoothing,0.17181522890781928,0.8281847852495322,0.85,0.75
11253,right_hand,0.1255033314228058,0.8744966387748718,ExponentialSmoothing,0.16486844428506725,0.8351315632783332,0.85,0.75
11303,rest,0.8649426102638245,0.13505738973617554,ExponentialSmoothing,0.26987956918188083,0.7301204372470096,0.85,0.75
11328,rest,0.9673895239830017,0.032610513269901276,ExponentialSmoothing,0.374506062402049,0.6254939486504433,0.85,0.75
11353,rest,0.9723549485206604,0.027645038440823555,ExponentialSmoothing,0.4641833953198407,0.5358166121190003,0.85,0.75
11403,rest,0.9684404730796814,0.031559597700834274,ExponentialSmoothing,0.5398219569838169,0.4601780599562754,0.85,0.75
11428,rest,0.974663257598877,0.02533670887351036,ExponentialSmoothing,0.6050481520760759,0.3949518572938607,0.85,0.75
11478,rest,0.9469199180603027,0.05308014526963234,ExponentialSmoothing,0.6563289169737099,0.3436711004902264,0.85,0.75
11503,rest,0.9145594239234924,0.08544052392244339,ExponentialSmoothing,0.6950634930161773,0.304936514005059,0.85,0.75
11553,rest,0.7936705946922302,0.20632940530776978,ExponentialSmoothing,0.7098545582675853,0.29014544770046563,0.85,0.75
11603,rest,0.7392067909240723,0.26079320907592773,ExponentialSmoothing,0.7142573931660583,0.28574261190678496,0.85,0.75
11628,rest,0.8410000801086426,0.1589999794960022,ExponentialSmoothing,0.7332687962074459,0.26673121704516756,0.85,0.75
11678,left_hand,0.9249011278152466,0.0750989317893982,ExponentialSmoothing,0.762013645948616,0.23798637425680214,0.85,0.75
11703,left_hand,0.9463024735450745,0.053697504103183746,ExponentialSmoothing,0.7896569700880848,0.21034304373375937,0.85,0.75
11753,left_hand,0.8151952028274536,0.1848047822713852,ExponentialSmoothing,0.7934877049989901,0.20651230451440322,0.85,0.75
11778,left_hand,0.5195276737213135,0.48047226667404175,ExponentialSmoothing,0.7523937003073387,0.247606298838349,0.85,0.75
11803,rest,0.2898562252521515,0.7101438045501709,ExponentialSmoothing,0.6830130790490605,0.3169869246951223,0.85,0.75
11853,rest,0.06681663542985916,0.9331833124160767,ExponentialSmoothing,0.5905836125061803,0.4094163828532655,0.85,0.75
11878,rest,0.035445161163806915,0.9645548462867737,ExponentialSmoothing,0.5073128448048242,0.49268715236829175,0.85,0.75
11928,rest,0.006033313926309347,0.9939666986465454,ExponentialSmoothing,0.43212091517304696,0.5678790843100299,0.85,0.75
11953,rest,0.005009718704968691,0.9949902892112732,ExponentialSmoothing,0.36805423570283524,0.6319457650452164,0.85,0.75
12003,rest,0.003510637441650033,0.9964893460273743,ExponentialSmoothing,0.31337269596365747,0.6866273021925401,0.85,0.75
12053,rest,0.013556115329265594,0.9864438772201538,ExponentialSmoothing,0.2684002088684987,0.7315997884466822,0.85,0.75
12078,right_hand,0.028900571167469025,0.9710993766784668,ExponentialSmoothing,0.23247526321334425,0.7675247266814498,0.85,0.75
12128,right_hand,0.17271442711353302,0.8272855877876282,ExponentialSmoothing,0.22351113779837256,0.7764888558473765,0.85,0.75
12153,rest,0.5024060010910034,0.4975939989089966,ExponentialSmoothing,0.2653453672922672,0.7346546273066196,0.85,0.75
12178,rest,0.8394860625267029,0.16051393747329712,ExponentialSmoothing,0.35146647157743255,0.6485335238316212,0.85,0.75
12228,rest,0.9730169773101807,0.026982998475432396,ExponentialSmoothing,0.4446990474373448,0.5553009450281929,0.85,0.75
12253,rest,0.98623126745224,0.013768753968179226,ExponentialSmoothing,0.5259288804395791,0.47407111636919086,0.85,0.75
12303,rest,0.9784783124923706,0.02152172476053238,ExponentialSmoothing,0.5938112952474978,0.40618870762789205,0.85,0.75
